index,split
453,train
454,train
455,test
456,train
457,train
458,train
459,test
460,train
461,train
462,train
463,val
464,train
465,train
466,test
467,train
468,train
469,val
470,train
471,train
472,val
473,train
474,test
475,train
476,val
477,train
478,train
479,train
480,train
481,train
482,train
483,train
484,val
485,train
486,train
487,train
488,val
489,train
490,train
491,train
492,test
493,train
494,train
495,train
496,train
497,train
498,train
499,train
500,train
501,train
502,test
503,train
504,train
505,train
506,train
507,train
508,test
509,val
510,test
511,train
512,train
513,train
514,train
515,train
516,train
517,train
518,train
519,train
520,test
521,train
522,train
523,train
524,val
525,train
526,train
527,train
528,train
529,train
530,train
531,train
532,train
533,train
534,train
535,train
536,train
537,train
538,train
539,train
540,val
541,train
542,train
543,train
544,train
545,train
546,val
547,train
548,train
549,train
550,val
551,train
552,train
553,train
554,train
555,train
556,val
557,train
558,train
559,train
560,train
561,train
562,test
563,test
564,test
565,test
566,train
567,train
568,train
569,train
570,train
571,train
572,train
573,train
574,train
575,train
576,train
577,val
578,train
579,train
580,train
581,train
582,train
583,train
584,train
585,train
586,val
587,train
588,train
589,train
590,train
591,train
592,test
593,train
594,train
595,train
596,train
597,train
598,train
599,train
600,test
601,train
602,train
603,train
604,train
605,train
606,train
607,train
608,val
609,train
610,train
611,train
612,test
613,train
614,train
615,train
616,train
617,train
618,train
619,train
620,train
621,train
622,train
623,val
624,train
625,train
626,train
627,val
628,train
629,train
630,train
631,train
632,val
633,train
634,train
635,train
636,train
637,train
638,train
639,val
640,val
641,val
642,test
643,train
644,train
645,val
646,test
647,test
648,val
649,train
650,train
651,train
652,train
653,train
654,train
655,train
656,train
657,train
658,val
659,val
660,train
661,train
662,train
663,val
664,train
665,train
666,train
667,train
668,train
669,train
670,train
671,train
672,train
673,train
674,train
675,train
676,train
677,train
678,train
679,train
680,train
681,val
682,train
683,test
684,train
685,train
686,test
687,val
688,train
689,train
690,train
691,train
692,train
693,train
694,train
695,train
696,train
697,train
698,val
699,test
700,train
701,train
702,test
703,train
704,train
705,train
706,train
707,train
708,train
709,val
710,train
711,train
712,train
713,train
714,train
715,train
716,train
717,train
718,train
719,test
720,train
721,train
722,train
723,train
724,train
725,test
726,train
727,train
728,train
729,test
730,train
731,train
732,train
733,train
734,train
735,train
736,train
737,train
738,train
739,train
740,train
741,train
742,test
743,train
744,train
745,train
746,train
747,test
748,val
749,val
750,train
751,val
752,train
753,train
754,train
755,train
756,train
757,train
758,train
759,train
760,train
761,train
762,train
763,test
764,train
765,train
766,test
767,train
768,train
769,test
770,train
771,train
772,train
773,train
774,train
775,test
776,test
777,train
778,train
779,test
780,train
781,train
782,train
783,train
784,train
785,train
786,train
787,train
788,train
789,train
790,train
791,test
792,train
793,train
794,test
795,val
796,train
797,val
798,train
799,train
800,val
801,train
802,train
803,train
804,test
805,test
806,train
807,train
808,train
809,train
810,train
811,train
812,train
813,train
814,train
815,test
816,train
817,train
818,train
819,train
820,train
821,val
822,train
823,train
824,train
825,train
826,train
827,train
828,train
829,train
830,train
831,test
832,train
833,train
834,train
835,val
836,train
837,train
838,train
839,train
840,test
841,train
842,train
843,train
844,train
845,train
846,train
847,train
848,train
849,train
850,train
851,train
852,train
853,train
854,val
855,train
856,test
857,train
858,train
859,train
860,test
861,train
862,train
863,test
864,train
865,train
866,train
867,train
868,train
869,train
870,test
871,test
872,train
873,train
874,train
875,train
876,train
877,val
878,test
879,train
880,val
881,train
882,train
883,val
884,train
885,train
886,train
887,train
888,train
889,train
890,train
891,test
892,train
893,train
894,train
895,train
896,val
897,test
898,train
899,train
900,train
901,train
902,train
903,train
904,train
905,train
906,train
907,train
908,train
909,train
910,train
911,train
912,train
913,val
914,train
915,train
916,train
917,train
918,train
919,train
920,train
921,train
922,train
923,train
924,train
925,train
926,train
927,train
928,val
929,test
930,train
931,train
932,train
933,train
934,train
935,train
936,train
937,train
938,train
939,train
940,train
941,train
942,train
943,train
944,train
945,train
946,train
947,train
948,train
949,train
950,train
951,val
952,train
953,train
954,val
955,test
956,val
957,test
958,train
959,val
960,test
961,train
962,train
963,train
964,train
965,train
966,train
967,train
968,train
969,train
970,train
971,train
972,val
973,train
974,train
975,test
976,train
977,train
978,train
979,train
980,train
981,val
982,train
983,train
984,train
985,train
986,train
987,train
988,train
989,train
990,train
991,train
992,train
993,train
994,train
995,test
996,train
997,train
998,train
999,train
1000,train
1001,train
1002,train
1003,train
1004,train
1005,train
1006,train
1007,train
1008,train
1009,train
1010,train
1011,train
1012,val
1013,train
1014,val
1015,train
1016,test
1017,test
1018,train
1019,val
1020,test
1021,test
1022,train
1023,train
1024,train
1025,test
1026,train
1027,train
1028,test
1029,train
1030,train
1031,train
1032,train
1033,train
1034,train
1035,train
1036,train
1037,train
1038,test
1039,train
1040,train
1041,train
1042,train
1043,train
1044,test
1045,val
1046,train
1047,train
1048,train
1049,train
1050,train
1051,test
1052,train
1053,train
1054,train
1055,train
1056,test
1057,train
1058,train
1059,val
1060,val
1061,train
1062,train
1063,train
1064,test
1065,train
1066,train
1067,train
1068,train
1069,train
1070,train
1071,test
1072,val
1073,train
1074,train
1075,train
1076,test
1077,train
1078,train
1079,train
1080,train
1081,train
1082,test
1083,train
1084,train
1085,train
1086,test
1087,train
1088,train
1089,train
1090,train
1091,train
1092,train
1093,train
1094,train
1095,test
1096,train
1097,train
1098,train
1099,train
1100,train
1101,train
1102,train
1103,train
1104,test
1105,train
1106,train
1107,train
1108,val
1109,val
1110,train
1111,train
1112,train
1113,train
1114,train
1115,train
1116,train
1117,train
1118,train
1119,train
1120,train
1121,train
1122,val
1123,test
1124,train
1125,train
1126,test
1127,train
1128,val
1129,test
1130,test
1131,train
1132,train
1133,val
1134,val
1135,train
1136,val
1137,train
1138,train
1139,train
1140,train
1141,train
1142,train
1143,train
1144,train
1145,train
1146,train
1147,val
1148,train
1149,train
1150,train
1151,train
1152,test
1153,val
1154,test
1155,train
1156,train
1157,train
1158,train
1159,val
1160,train
1161,val
1162,test
1163,train
1164,train
1165,train
1166,train
1167,train
1168,train
1169,val
1170,train
1171,train
1172,train
1173,train
1174,train
1175,train
1176,train
1177,train
1178,train
1179,train
1180,test
1181,val
1182,train
1183,val
1184,test
1185,train
1186,train
1187,train
1188,train
1189,val
1190,train
1191,train
1192,train
1193,train
1194,val
1195,train
1196,val
1197,train
1198,train
1199,train
1200,train
1201,train
1202,train
1203,train
1204,train
1205,train
1206,train
1207,train
1208,train
1209,train
1210,train
1211,train
1212,train
1213,train
1214,train
1215,test
1216,train
1217,val
1218,train
1219,val
1220,train
1221,train
1222,train
1223,train
1224,train
1225,train
1226,val
1227,val
1228,train
1229,train
1230,train
1231,train
1232,train
1233,train
1234,val
1235,val
1236,train
1237,train
1238,test
1239,train
1240,val
1241,train
1242,train
1243,train
1244,train
1245,val
1246,train
1247,train
1248,val
1249,train
1250,train
1251,train
1252,train
1253,train
1254,train
1255,train
1256,train
1257,train
1258,train
1259,train
1260,train
1261,train
1262,train
1263,train
1264,train
1265,train
1266,val
1267,test
1268,train
1269,val
1270,val
1271,val
1272,train
1273,train
1274,val
1275,test
1276,train
1277,val
1278,train
1279,train
1280,train
1281,train
1282,val
1283,train
1284,train
1285,train
1286,train
1287,train
1288,train
1289,val
1290,train
1291,train
1292,train
1293,train
1294,test
1295,train
1296,train
1297,test
1298,train
1299,train
1300,train
1301,train
1302,train
1303,train
1304,train
1305,train
1306,train
1307,train
1308,train
1309,val
1310,train
1311,train
1312,val
1313,train
1314,train
1315,test
1316,val
1317,train
1318,train
1319,train
1320,train
1321,train
1322,train
1323,train
1324,train
1325,train
1326,val
1327,train
1328,train
1329,test
1330,train
1331,train
1332,test
1333,train
1334,train
1335,train
1336,train
1337,val
1338,train
1339,train
1340,train
1341,test
1342,train
1343,train
1344,train
1345,train
1346,train
1347,train
1348,train
1349,train
