index,split
453,train
454,val
455,train
456,train
457,train
458,train
459,val
460,test
461,train
462,train
463,train
464,val
465,train
466,train
467,test
468,train
469,train
470,train
471,test
472,train
473,test
474,train
475,val
476,train
477,val
478,train
479,train
480,test
481,test
482,train
483,train
484,test
485,train
486,train
487,train
488,val
489,train
490,train
491,train
492,train
493,test
494,val
495,val
496,test
497,train
498,train
499,train
500,train
501,train
502,train
503,val
504,test
505,train
506,train
507,train
508,train
509,train
510,train
511,train
512,train
513,train
514,train
515,test
516,val
517,train
518,train
519,val
520,train
521,train
522,train
523,train
524,train
525,train
526,train
527,train
528,train
529,train
530,test
531,train
532,train
533,train
534,train
535,train
536,train
537,test
538,train
539,test
540,train
541,train
542,train
543,train
544,val
545,train
546,train
547,train
548,train
549,train
550,train
551,train
552,test
553,train
554,train
555,test
556,train
557,val
558,train
559,train
560,train
561,train
562,val
563,train
564,train
565,train
566,train
567,train
568,train
569,train
570,train
571,train
572,val
573,val
574,val
575,test
576,test
577,train
578,train
579,train
580,train
581,train
582,train
583,val
584,train
585,train
586,train
587,train
588,test
589,val
590,train
591,train
592,val
593,val
594,train
595,train
596,test
597,train
598,train
599,train
600,train
601,val
602,train
603,train
604,val
605,train
606,train
607,train
608,test
609,val
610,train
611,train
612,val
613,train
614,train
615,train
616,train
617,train
618,val
619,train
620,train
621,train
622,val
623,train
624,train
625,val
626,train
627,train
628,train
629,val
630,train
631,train
632,train
633,train
634,val
635,test
636,val
637,train
638,test
639,val
640,train
641,train
642,train
643,train
644,train
645,train
646,train
647,train
648,train
649,val
650,train
651,train
652,train
653,train
654,train
655,train
656,train
657,train
658,val
659,train
660,train
661,test
662,train
663,train
664,train
665,val
666,train
667,train
668,train
669,train
670,train
671,train
672,train
673,val
674,train
675,train
676,train
677,train
678,train
679,train
680,train
681,train
682,train
683,train
684,train
685,train
686,val
687,train
688,train
689,train
690,train
691,train
692,train
693,train
694,train
695,test
696,train
697,train
698,train
699,train
700,train
701,train
702,train
703,train
704,train
705,train
706,train
707,train
708,train
709,train
710,train
711,train
712,train
713,train
714,train
715,train
716,train
717,train
718,val
719,train
720,test
721,train
722,train
723,train
724,train
725,train
726,train
727,train
728,train
729,train
730,train
731,val
732,train
733,train
734,train
735,train
736,train
737,train
738,train
739,train
740,train
741,train
742,train
743,train
744,val
745,train
746,train
747,train
748,train
749,train
750,val
751,val
752,val
753,train
754,train
755,test
756,train
757,val
758,train
759,train
760,train
761,train
762,test
763,test
764,train
765,train
766,test
767,train
768,train
769,val
770,train
771,train
772,train
773,train
774,train
775,train
776,train
777,train
778,train
779,train
780,train
781,test
782,train
783,train
784,train
785,train
786,train
787,train
788,train
789,train
790,val
791,val
792,train
793,train
794,train
795,val
796,train
797,train
798,train
799,train
800,train
801,train
802,train
803,train
804,train
805,train
806,test
807,train
808,train
809,train
810,train
811,train
812,train
813,train
814,train
815,test
816,train
817,train
818,val
819,test
820,train
821,train
822,train
823,train
824,train
825,train
826,test
827,train
828,train
829,train
830,val
831,train
832,train
833,train
834,train
835,train
836,test
837,test
838,train
839,train
840,train
841,train
842,train
843,test
844,train
845,train
846,test
847,train
848,train
849,train
850,train
851,train
852,train
853,train
854,train
855,val
856,train
857,train
858,train
859,train
860,train
861,train
862,test
863,train
864,train
865,train
866,train
867,test
868,train
869,train
870,train
871,train
872,train
873,train
874,train
875,train
876,train
877,train
878,train
879,train
880,train
881,val
882,train
883,train
884,test
885,val
886,val
887,train
888,train
889,test
890,train
891,train
892,train
893,train
894,train
895,train
896,val
897,train
898,train
899,val
900,val
901,val
902,train
903,train
904,train
905,train
906,train
907,train
908,train
909,train
910,train
911,train
912,train
913,val
914,train
915,train
916,train
917,train
918,train
919,train
920,train
921,train
922,train
923,train
924,val
925,train
926,test
927,train
928,train
929,train
930,train
931,val
932,train
933,train
934,train
935,train
936,train
937,train
938,train
939,train
940,test
941,train
942,test
943,train
944,train
945,train
946,train
947,train
948,train
949,train
950,test
951,train
952,train
953,train
954,train
955,val
956,train
957,train
958,train
959,test
960,train
961,train
962,train
963,train
964,train
965,train
966,train
967,train
968,train
969,train
970,train
971,train
972,train
973,train
974,train
975,train
976,train
977,val
978,val
979,test
980,train
981,train
982,train
983,val
984,train
985,train
986,train
987,train
988,train
989,train
990,train
991,train
992,val
993,train
994,train
995,train
996,train
997,val
998,test
999,val
1000,train
1001,train
1002,train
1003,test
1004,train
1005,train
1006,val
1007,train
1008,train
1009,train
1010,train
1011,train
1012,train
1013,val
1014,train
1015,train
1016,test
1017,train
1018,train
1019,train
1020,train
1021,train
1022,train
1023,train
1024,train
1025,train
1026,train
1027,train
1028,train
1029,train
1030,train
1031,train
1032,train
1033,train
1034,val
1035,train
1036,val
1037,train
1038,test
1039,train
1040,train
1041,test
1042,train
1043,val
1044,train
1045,train
1046,train
1047,train
1048,train
1049,train
1050,train
1051,train
1052,train
1053,val
1054,train
1055,train
1056,train
1057,train
1058,train
1059,train
1060,train
1061,train
1062,train
1063,val
1064,train
1065,train
1066,train
1067,train
1068,val
1069,train
1070,train
1071,train
1072,train
1073,train
1074,train
1075,train
1076,train
1077,train
1078,train
1079,train
1080,test
1081,train
1082,train
1083,train
1084,train
1085,train
1086,train
1087,train
1088,train
1089,test
1090,train
1091,test
1092,test
1093,val
1094,train
1095,train
1096,train
1097,train
1098,train
1099,train
1100,test
1101,train
1102,train
1103,train
1104,train
1105,train
1106,train
1107,val
1108,train
1109,train
1110,test
1111,test
1112,val
1113,train
1114,train
1115,train
1116,train
1117,train
1118,train
1119,train
1120,train
1121,train
1122,test
1123,train
1124,train
1125,train
1126,train
1127,val
1128,train
1129,train
1130,train
1131,train
1132,val
1133,test
1134,train
1135,train
1136,val
1137,train
1138,train
1139,val
1140,train
1141,train
1142,train
1143,train
1144,train
1145,train
1146,train
1147,test
1148,train
1149,train
1150,train
1151,train
1152,train
1153,test
1154,val
1155,train
1156,val
1157,train
1158,train
1159,test
1160,val
1161,train
1162,train
1163,train
1164,train
1165,test
1166,train
1167,train
1168,train
1169,train
1170,val
1171,train
1172,train
1173,train
1174,train
1175,train
1176,train
1177,train
1178,test
1179,train
1180,train
1181,train
1182,train
1183,val
1184,train
1185,train
1186,train
1187,train
1188,train
1189,train
1190,train
1191,train
1192,train
1193,train
1194,val
1195,train
1196,train
1197,train
1198,train
1199,val
1200,test
1201,train
1202,train
1203,train
1204,test
1205,train
1206,train
1207,val
1208,train
1209,train
1210,test
1211,val
1212,train
1213,train
1214,train
1215,train
1216,train
1217,train
1218,train
1219,train
1220,train
1221,train
1222,test
1223,train
1224,train
1225,train
1226,train
1227,train
1228,train
1229,train
1230,train
1231,train
1232,test
1233,train
1234,train
1235,train
1236,train
1237,train
1238,test
1239,train
1240,train
1241,train
1242,train
1243,train
1244,train
1245,train
1246,test
1247,train
1248,train
1249,train
1250,train
1251,train
1252,train
1253,train
1254,train
1255,train
1256,train
1257,train
1258,train
1259,train
1260,train
1261,train
1262,train
1263,train
1264,train
1265,train
1266,train
1267,train
1268,test
1269,train
1270,train
1271,val
1272,train
1273,train
1274,train
1275,train
1276,train
1277,test
1278,train
1279,train
1280,train
1281,train
1282,train
1283,test
1284,train
1285,train
1286,train
1287,train
1288,train
1289,train
1290,train
1291,train
1292,train
1293,train
1294,train
1295,test
1296,val
1297,test
1298,train
1299,test
1300,train
1301,train
1302,train
1303,train
1304,train
1305,train
1306,train
1307,train
1308,train
1309,train
1310,train
1311,train
1312,train
1313,train
1314,val
1315,train
1316,val
1317,train
1318,train
1319,test
1320,train
1321,test
1322,train
1323,train
1324,train
1325,train
1326,train
1327,test
1328,train
1329,train
1330,train
1331,train
1332,train
1333,train
1334,train
1335,train
1336,train
1337,train
1338,train
1339,val
1340,train
1341,train
1342,train
1343,train
1344,train
1345,train
1346,test
1347,train
1348,train
1349,test
