index,split
272,train
273,train
274,test
275,train
276,train
277,train
278,train
279,train
280,train
281,train
282,train
283,train
284,train
285,train
286,train
287,train
288,train
289,train
290,test
291,train
292,train
293,test
294,train
295,train
296,train
297,train
298,train
299,val
300,train
301,train
302,train
303,val
304,train
305,train
306,train
307,train
308,train
309,train
310,train
311,train
312,train
313,test
314,train
315,train
316,train
317,train
318,val
319,train
320,val
321,train
322,train
323,train
324,train
325,train
326,train
327,train
328,train
329,val
330,train
331,train
332,train
333,test
334,test
335,train
336,train
337,test
338,train
339,test
340,train
341,train
342,train
343,train
344,train
345,train
346,val
347,train
348,train
349,train
350,train
351,train
352,val
353,train
354,val
355,test
356,train
357,train
358,train
359,train
360,train
361,test
362,val
363,train
364,train
365,train
366,val
367,val
368,test
369,train
370,test
371,train
372,test
373,val
374,train
375,test
376,train
377,train
378,train
379,test
380,train
381,train
382,val
383,train
384,train
385,train
386,train
387,val
388,val
389,train
390,train
391,train
392,train
393,train
394,train
395,train
396,train
397,train
398,val
399,test
400,train
401,train
402,test
403,train
404,test
405,train
406,val
407,train
408,train
409,val
410,train
411,train
412,train
413,train
414,train
415,train
416,val
417,train
418,train
419,train
420,train
421,train
422,test
423,test
424,train
425,train
426,train
427,test
428,val
429,train
430,val
431,train
432,train
433,train
434,train
435,test
436,train
437,train
438,train
439,val
440,val
441,train
442,val
443,test
444,train
445,test
446,train
447,train
448,train
449,train
450,train
451,train
452,train
453,test
454,train
455,train
456,train
457,val
458,train
459,train
460,test
461,train
462,train
463,train
464,test
465,test
466,train
467,train
468,train
469,train
470,train
471,train
472,train
473,train
474,train
475,train
476,test
477,train
478,val
479,train
480,test
481,train
482,train
483,train
484,train
485,train
486,train
487,train
488,train
489,train
490,train
491,train
492,train
493,test
494,train
495,train
496,train
497,train
498,train
499,train
500,train
501,train
502,train
503,val
504,train
505,train
506,val
507,val
508,test
509,train
510,train
511,train
512,train
513,test
514,val
515,train
516,train
517,train
518,train
519,test
520,test
521,test
522,train
523,train
524,train
525,train
526,train
527,train
528,val
529,train
530,train
531,val
532,train
533,val
534,train
535,train
536,train
537,train
538,train
539,train
540,train
541,train
542,val
543,train
544,train
545,val
546,train
547,train
548,test
549,val
550,train
551,val
552,train
553,train
554,train
555,train
556,train
557,train
558,train
559,train
560,train
561,train
562,train
563,train
564,train
565,train
566,train
567,train
568,train
569,train
570,train
571,train
572,train
573,train
574,val
575,train
576,train
577,train
578,train
579,train
580,train
581,train
582,train
583,train
584,train
585,train
586,train
587,train
588,val
589,val
590,train
591,test
592,train
593,train
594,train
595,train
596,train
597,train
598,train
599,train
600,train
601,train
602,train
603,train
604,train
605,val
606,train
607,train
608,train
609,train
610,train
611,train
612,train
613,train
614,train
615,train
616,train
617,val
618,train
619,train
620,train
621,test
622,train
623,train
624,train
625,train
626,train
627,train
628,train
629,train
630,test
631,train
632,train
633,train
634,train
635,train
636,train
637,train
638,train
639,train
640,train
641,train
642,train
643,train
644,train
645,test
646,train
647,val
648,val
649,train
650,train
651,train
652,train
653,train
654,val
655,train
656,train
657,train
658,test
659,train
660,test
661,train
662,train
663,train
664,val
665,train
666,train
667,train
668,val
669,train
670,val
671,val
672,test
673,train
674,train
675,train
676,test
677,val
678,train
679,train
680,train
681,train
682,train
683,train
684,val
685,train
686,train
687,test
688,train
689,train
690,test
691,test
692,train
693,train
694,train
695,train
696,train
697,train
698,train
699,train
700,train
701,test
702,test
703,train
704,train
705,train
706,val
707,train
708,test
709,val
710,train
711,train
712,train
713,train
714,train
715,test
716,val
717,train
718,train
719,train
720,train
721,train
722,train
723,train
724,train
725,train
726,val
727,train
728,train
729,train
730,val
731,train
732,train
733,train
734,train
735,train
736,train
737,val
738,train
739,train
740,train
741,train
742,train
743,train
744,train
745,test
746,train
747,train
748,train
749,train
750,train
751,val
752,train
753,train
754,val
755,train
756,train
757,train
758,train
759,train
760,val
761,train
762,train
763,val
764,train
765,train
766,test
767,train
768,train
769,train
770,train
771,train
772,test
773,train
774,train
775,val
776,train
777,train
778,val
779,val
780,train
781,train
782,train
783,train
784,train
785,val
786,test
787,train
788,train
789,train
790,train
791,train
792,train
793,train
794,train
795,val
796,val
797,train
798,train
799,train
800,test
801,test
802,train
803,train
804,train
805,train
806,train
807,train
808,train
809,train
810,train
811,train
812,train
813,train
814,train
815,train
816,val
817,val
818,train
819,train
820,train
821,train
822,train
823,train
824,train
825,train
826,train
827,train
828,train
829,train
830,train
831,val
832,train
833,train
834,train
835,train
836,train
837,test
838,test
839,test
840,train
841,train
842,train
843,train
844,test
845,train
846,val
847,train
848,train
849,train
850,train
851,train
852,train
853,train
854,test
855,val
856,train
857,train
858,train
859,train
860,test
861,train
862,val
863,train
864,train
865,train
866,train
867,train
868,train
869,train
870,train
871,val
872,test
873,train
874,train
875,train
876,train
877,train
878,train
879,test
880,train
881,train
882,train
883,train
884,train
885,train
886,train
887,train
888,val
889,train
890,train
891,train
892,train
893,train
894,train
895,train
896,train
897,train
898,train
899,test
900,train
901,train
902,test
903,train
904,train
905,train
906,train
907,train
908,train
909,train
910,train
911,train
912,train
913,train
914,train
915,test
916,val
917,train
918,train
919,train
920,train
921,train
922,val
923,test
924,train
925,val
926,train
927,train
928,train
929,train
930,train
931,val
932,val
933,train
934,train
935,test
936,train
937,train
938,train
939,train
940,train
941,train
942,train
943,val
944,test
945,train
946,val
947,train
948,train
949,train
950,train
951,train
952,train
953,val
954,train
955,train
956,test
957,train
958,train
959,train
960,train
961,train
962,train
963,train
964,train
965,train
966,train
967,train
968,val
969,train
970,train
971,train
972,test
973,train
974,train
975,train
976,train
977,train
978,test
979,train
980,train
981,train
982,train
983,train
984,train
985,train
986,train
987,train
988,train
989,train
990,train
991,train
992,train
993,train
994,train
995,val
996,train
997,train
998,train
999,train
1000,train
1001,train
1002,train
1003,train
1004,train
1005,test
1006,test
1007,train
1008,train
1009,train
1010,train
1011,train
1012,train
1013,train
1014,train
1015,train
1016,train
1017,train
1018,test
1019,train
1020,train
1021,train
1022,train
1023,train
1024,train
1025,train
1026,train
1027,train
1028,train
1029,val
1030,test
1031,train
1032,test
1033,train
1034,train
1035,train
1036,train
1037,train
1038,test
1039,train
1040,train
1041,val
1042,train
1043,test
1044,train
1045,train
1046,train
1047,test
1048,train
1049,train
1050,train
1051,train
1052,train
1053,train
1054,train
1055,train
1056,val
1057,train
1058,train
1059,train
1060,train
1061,train
1062,test
1063,train
1064,train
1065,train
1066,train
1067,train
1068,train
1069,train
1070,train
1071,train
1072,train
1073,train
1074,train
1075,train
1076,train
1077,train
1078,train
1079,train
1080,train
1081,train
1082,test
1083,train
1084,train
1085,train
1086,train
1087,train
1088,train
1089,train
1090,test
1091,train
1092,test
1093,train
1094,val
1095,train
1096,train
1097,train
1098,train
1099,val
1100,test
1101,train
1102,test
1103,val
1104,train
1105,train
1106,train
1107,train
1108,test
1109,train
1110,train
1111,train
1112,train
1113,train
1114,train
1115,val
1116,train
1117,train
1118,train
1119,train
1120,train
1121,train
1122,test
1123,train
1124,train
1125,train
1126,train
1127,train
1128,train
1129,train
1130,train
1131,train
1132,test
1133,test
1134,train
1135,train
1136,train
1137,test
1138,train
1139,train
1140,train
1141,train
1142,train
1143,train
1144,train
1145,train
1146,train
1147,train
1148,train
1149,train
1150,train
1151,train
1152,train
1153,train
1154,train
1155,val
1156,test
1157,train
1158,val
1159,train
1160,train
1161,train
1162,train
1163,train
1164,train
1165,test
1166,train
1167,train
1168,train
1169,val
1170,train
1171,train
1172,val
1173,train
1174,test
1175,train
1176,train
1177,val
1178,train
1179,train
1180,train
1181,train
1182,train
1183,train
1184,train
1185,train
1186,test
1187,test
1188,train
1189,train
1190,train
1191,test
1192,train
1193,train
1194,train
1195,train
1196,train
1197,train
1198,train
1199,train
1200,train
1201,val
1202,train
1203,train
1204,train
1205,val
1206,train
1207,train
1208,val
1209,train
1210,train
1211,train
1212,train
1213,test
1214,train
1215,train
1216,train
1217,train
1218,train
1219,train
1220,train
1221,train
1222,train
1223,train
1224,train
1225,train
1226,train
1227,test
1228,train
1229,train
1230,test
1231,train
1232,train
1233,train
1234,val
1235,train
1236,train
1237,train
1238,test
1239,train
1240,train
1241,train
1242,train
1243,train
1244,train
1245,train
1246,train
1247,train
1248,train
1249,val
1250,val
1251,train
1252,train
1253,train
1254,train
1255,train
1256,test
1257,train
1258,train
1259,train
1260,train
1261,train
1262,train
1263,train
1264,train
1265,train
1266,train
1267,train
1268,train
1269,train
1270,train
1271,train
1272,train
1273,val
1274,train
1275,train
1276,train
1277,test
1278,test
1279,train
1280,train
1281,val
1282,train
1283,train
1284,val
1285,train
1286,train
1287,train
1288,val
1289,train
1290,train
1291,train
1292,train
1293,train
1294,train
1295,train
1296,train
1297,train
1298,train
1299,train
1300,test
1301,train
1302,train
1303,test
1304,test
1305,train
1306,train
1307,train
1308,train
1309,train
1310,train
1311,test
1312,train
1313,train
1314,train
1315,val
1316,val
1317,train
1318,train
1319,val
1320,train
1321,train
1322,val
1323,train
1324,train
1325,train
1326,train
1327,train
1328,train
1329,train
1330,train
1331,train
1332,train
1333,train
1334,train
1335,train
1336,train
1337,train
1338,train
1339,train
1340,train
1341,train
1342,train
1343,train
1344,train
1345,train
1346,train
1347,train
1348,val
1349,train
1350,val
1351,train
1352,test
1353,test
1354,test
1355,test
1356,train
1357,train
1358,train
1359,test
1360,train
1361,test
1362,train
1363,train
1364,train
1365,train
1366,train
1367,test
1368,train
1369,train
1370,val
1371,train
1372,train
1373,train
1374,train
1375,train
1376,train
1377,val
1378,train
1379,val
1380,train
1381,train
1382,train
1383,train
1384,train
1385,train
1386,train
1387,train
1388,test
1389,train
1390,train
1391,train
1392,train
1393,train
1394,test
1395,train
1396,train
1397,train
1398,train
1399,train
1400,train
1401,val
1402,train
1403,val
1404,train
1405,train
1406,train
1407,val
1408,train
1409,train
1410,train
1411,train
1412,val
1413,train
1414,test
1415,train
1416,train
1417,train
1418,train
1419,train
1420,train
1421,train
1422,test
1423,train
1424,test
1425,train
1426,val
1427,val
1428,train
1429,train
1430,train
1431,train
1432,train
1433,train
1434,train
1435,train
1436,train
1437,train
1438,train
1439,train
1440,train
1441,test
1442,train
1443,train
1444,train
1445,train
1446,train
1447,train
1448,train
1449,train
1450,test
1451,test
1452,train
1453,train
1454,train
1455,train
1456,train
1457,train
1458,train
1459,train
1460,train
1461,train
1462,train
1463,train
1464,val
1465,test
1466,train
1467,train
1468,train
1469,train
1470,test
1471,train
1472,test
1473,train
1474,train
1475,train
1476,train
1477,train
1478,train
1479,train
1480,train
1481,train
1482,train
1483,val
1484,train
1485,train
1486,train
1487,test
1488,train
1489,train
1490,train
1491,test
1492,train
1493,val
1494,train
1495,val
1496,train
1497,train
1498,train
1499,train
1500,train
1501,train
1502,train
1503,train
1504,train
1505,train
1506,train
1507,train
1508,test
1509,train
1510,train
1511,train
1512,train
1513,train
1514,train
1515,train
1516,train
1517,train
1518,train
1519,train
1520,train
1521,train
1522,train
1523,train
1524,train
1525,test
1526,train
1527,val
1528,test
1529,train
1530,train
1531,train
1532,test
1533,test
1534,test
1535,val
1536,train
1537,train
1538,train
1539,train
1540,train
1541,train
1542,train
1543,train
1544,train
1545,val
1546,val
1547,train
1548,train
1549,train
1550,val
1551,train
1552,test
1553,train
1554,test
1555,train
1556,train
1557,train
1558,train
1559,train
1560,train
1561,train
1562,val
1563,train
1564,train
1565,train
1566,train
1567,train
1568,train
1569,val
1570,train
1571,train
1572,test
1573,train
1574,train
1575,train
1576,train
1577,train
1578,train
1579,train
1580,train
1581,train
1582,train
1583,train
1584,train
1585,train
1586,train
1587,train
1588,train
1589,train
1590,train
1591,train
1592,train
1593,train
1594,train
1595,train
1596,train
1597,train
1598,train
1599,train
1600,train
1601,train
1602,train
1603,train
1604,test
1605,train
1606,train
1607,train
1608,train
1609,train
1610,train
1611,train
1612,train
1613,train
1614,test
1615,train
1616,val
1617,train
1618,train
1619,train
1620,val
1621,train
1622,train
1623,val
1624,train
1625,test
1626,test
1627,train
1628,train
1629,train
1630,test
1631,test
1632,train
1633,train
1634,val
1635,train
1636,train
1637,train
1638,train
1639,train
1640,train
1641,test
1642,train
1643,train
1644,train
1645,test
1646,train
1647,train
1648,train
1649,train
1650,train
1651,train
1652,train
1653,test
1654,train
1655,train
1656,train
1657,train
1658,test
1659,train
1660,val
1661,train
1662,train
1663,train
1664,test
1665,train
1666,train
1667,test
1668,test
1669,train
1670,val
1671,train
1672,train
1673,val
1674,train
1675,train
1676,train
1677,train
1678,train
1679,train
1680,train
1681,test
1682,val
1683,train
1684,train
1685,train
1686,train
1687,train
1688,train
1689,train
1690,test
1691,train
1692,val
1693,train
1694,test
1695,train
1696,test
1697,train
1698,train
1699,train
1700,train
1701,train
1702,train
1703,train
1704,train
1705,train
1706,train
1707,train
1708,train
1709,train
1710,train
1711,train
1712,train
1713,train
1714,train
1715,train
1716,val
1717,train
1718,train
1719,test
1720,train
1721,train
1722,train
1723,train
1724,train
1725,train
1726,train
1727,train
1728,train
1729,train
1730,train
1731,test
1732,train
1733,train
1734,train
1735,train
1736,val
1737,train
1738,train
1739,train
1740,train
1741,train
1742,test
1743,train
1744,train
1745,train
1746,train
1747,val
1748,train
1749,train
1750,train
1751,val
1752,test
1753,train
1754,train
1755,val
1756,test
1757,train
1758,train
1759,test
1760,train
1761,train
1762,train
1763,test
1764,test
1765,train
1766,test
1767,train
1768,train
1769,train
1770,train
1771,train
1772,train
1773,train
1774,test
1775,train
1776,train
1777,test
1778,val
1779,train
1780,train
1781,train
1782,train
1783,train
1784,train
1785,train
1786,train
1787,train
1788,train
1789,train
1790,train
1791,train
1792,val
1793,train
1794,train
1795,test
1796,train
1797,train
1798,train
1799,train
1800,test
1801,train
1802,val
1803,train
1804,train
1805,train
1806,train
1807,train
1808,train
1809,train
1810,train
1811,train
1812,train
1813,train
1814,train
1815,train
1816,train
1817,train
1818,train
1819,train
1820,train
1821,train
1822,train
1823,train
1824,train
1825,train
1826,train
1827,train
1828,train
1829,train
1830,train
1831,train
1832,train
1833,train
1834,train
1835,train
1836,train
1837,train
1838,train
1839,train
1840,train
1841,test
1842,train
1843,train
1844,train
1845,train
1846,train
1847,train
1848,train
1849,train
1850,train
1851,train
1852,val
1853,val
1854,train
1855,train
1856,train
1857,train
1858,train
1859,train
1860,train
1861,train
1862,train
1863,train
1864,test
1865,train
1866,train
1867,train
1868,train
1869,train
1870,train
1871,train
1872,train
1873,train
1874,train
1875,test
1876,train
1877,train
1878,train
1879,train
1880,train
1881,train
1882,train
1883,test
1884,train
1885,train
1886,train
1887,test
1888,train
1889,train
1890,train
1891,train
1892,train
1893,val
1894,train
1895,val
1896,train
1897,train
1898,train
1899,train
1900,train
1901,test
1902,train
1903,test
1904,train
1905,train
1906,train
1907,val
1908,train
1909,train
1910,train
1911,train
1912,train
1913,train
1914,train
1915,val
1916,train
1917,train
1918,train
1919,train
1920,train
1921,train
1922,train
1923,train
1924,val
1925,train
1926,train
1927,train
1928,train
1929,val
1930,test
1931,train
1932,train
1933,train
1934,train
1935,train
1936,train
1937,train
1938,train
1939,train
1940,train
1941,train
1942,val
1943,train
1944,train
1945,train
1946,train
1947,train
1948,train
1949,train
1950,train
1951,train
1952,train
1953,train
1954,train
1955,train
1956,train
1957,train
1958,train
1959,train
1960,test
1961,train
1962,train
1963,train
1964,test
1965,train
1966,train
1967,train
1968,val
1969,train
1970,train
1971,train
1972,val
1973,train
1974,test
1975,train
1976,train
1977,val
1978,train
1979,train
1980,test
1981,train
1982,train
1983,train
1984,val
1985,val
1986,train
1987,train
1988,train
1989,train
1990,train
1991,train
1992,train
1993,test
1994,train
1995,train
1996,train
1997,train
1998,train
1999,train
2000,train
2001,train
2002,train
2003,train
2004,val
2005,train
2006,train
2007,train
2008,train
2009,train
2010,train
2011,train
2012,val
2013,train
2014,train
2015,train
2016,train
2017,train
2018,train
2019,test
2020,train
2021,train
2022,train
2023,train
2024,val
2025,train
2026,train
2027,train
2028,train
2029,train
2030,val
2031,train
2032,val
2033,train
2034,train
2035,val
2036,train
2037,train
2038,train
2039,train
2040,train
2041,train
2042,test
2043,train
2044,train
2045,train
2046,train
2047,train
2048,train
2049,train
2050,train
2051,train
2052,train
2053,train
2054,train
2055,train
2056,train
2057,train
2058,train
2059,val
2060,train
2061,train
2062,val
2063,val
2064,train
2065,train
2066,test
2067,val
2068,train
2069,train
2070,train
2071,train
2072,train
2073,val
2074,train
2075,train
2076,train
2077,train
2078,train
2079,train
2080,val
2081,train
2082,train
2083,train
2084,train
2085,train
2086,train
2087,train
2088,train
2089,val
2090,train
2091,test
2092,train
2093,train
2094,train
2095,train
2096,train
2097,train
2098,train
2099,train
2100,test
2101,train
2102,train
2103,train
2104,train
2105,train
2106,train
2107,val
2108,train
2109,train
2110,train
2111,val
2112,test
2113,train
2114,test
2115,train
2116,train
2117,train
2118,train
2119,train
2120,val
2121,train
2122,train
2123,val
2124,val
2125,train
2126,train
2127,train
2128,train
2129,train
2130,train
2131,train
2132,train
2133,train
2134,train
2135,train
2136,train
2137,train
2138,train
2139,train
2140,train
2141,train
2142,train
2143,train
2144,train
2145,test
2146,train
2147,train
2148,train
2149,train
2150,train
2151,val
2152,train
2153,train
2154,train
2155,train
2156,train
2157,train
2158,train
2159,train
2160,train
2161,val
2162,train
2163,train
2164,train
2165,train
2166,test
2167,train
2168,train
2169,train
2170,train
2171,train
2172,val
2173,train
2174,train
2175,train
2176,train
2177,train
2178,val
2179,test
2180,train
2181,train
2182,train
2183,test
2184,train
2185,train
2186,train
2187,train
2188,train
2189,train
2190,test
2191,train
2192,train
2193,train
2194,train
2195,train
2196,train
2197,train
2198,train
2199,train
2200,train
2201,train
2202,train
2203,train
2204,train
2205,train
2206,train
2207,train
2208,train
2209,test
2210,train
2211,train
2212,train
2213,test
2214,train
2215,train
2216,train
2217,train
2218,train
2219,train
2220,train
2221,train
2222,train
2223,train
2224,train
2225,val
2226,train
2227,train
2228,train
2229,train
2230,train
2231,train
2232,train
2233,train
2234,test
2235,train
2236,test
2237,train
2238,train
2239,train
2240,train
2241,train
2242,test
2243,train
2244,train
2245,train
2246,val
2247,train
2248,train
2249,train
2250,train
2251,train
2252,train
2253,test
2254,train
2255,train
2256,test
2257,train
2258,train
2259,train
2260,train
2261,train
2262,train
2263,val
2264,test
2265,train
2266,train
2267,train
2268,test
2269,train
2270,test
2271,train
2272,test
2273,train
2274,val
2275,train
2276,test
2277,train
2278,train
2279,train
2280,train
2281,train
2282,train
2283,train
2284,test
2285,train
2286,train
2287,train
2288,test
2289,train
2290,train
2291,train
2292,train
2293,train
2294,test
2295,train
2296,train
2297,train
2298,train
2299,train
2300,test
2301,train
2302,train
2303,train
2304,train
2305,test
2306,val
2307,train
2308,train
2309,train
2310,val
2311,train
2312,test
2313,train
2314,train
2315,train
2316,test
2317,train
2318,train
2319,train
2320,train
2321,train
2322,test
2323,train
2324,train
2325,train
2326,train
2327,train
2328,train
2329,train
2330,train
2331,train
2332,train
2333,train
2334,train
2335,test
2336,train
2337,test
2338,train
2339,val
2340,val
2341,test
2342,test
2343,train
2344,test
2345,train
2346,train
2347,train
2348,train
2349,test
2350,train
2351,train
2352,train
2353,val
2354,train
2355,train
2356,test
2357,test
2358,train
2359,train
2360,val
2361,train
2362,train
2363,val
2364,train
2365,val
2366,train
2367,test
2368,train
2369,test
2370,train
2371,train
2372,train
2373,train
2374,train
2375,test
2376,train
2377,train
2378,train
2379,train
2380,train
2381,train
2382,train
2383,train
2384,train
2385,train
2386,train
2387,train
2388,train
2389,train
2390,train
2391,train
2392,val
2393,train
2394,val
2395,train
2396,val
2397,val
2398,train
2399,train
2400,train
2401,train
2402,test
2403,train
2404,train
2405,train
2406,train
2407,train
2408,train
2409,train
2410,train
2411,val
2412,train
2413,val
2414,train
2415,train
2416,train
2417,train
2418,train
2419,train
2420,train
2421,train
2422,train
2423,train
2424,train
2425,train
2426,train
2427,train
2428,train
2429,val
2430,train
2431,val
2432,train
2433,train
2434,val
2435,train
2436,train
2437,train
2438,train
2439,train
2440,val
2441,test
2442,val
2443,train
2444,train
2445,train
2446,train
2447,train
2448,train
2449,val
2450,val
2451,test
2452,train
2453,train
2454,train
2455,val
2456,train
2457,train
2458,test
2459,train
2460,val
2461,train
2462,train
2463,train
2464,train
2465,train
2466,train
2467,test
2468,train
2469,test
2470,train
2471,train
2472,train
2473,train
2474,train
2475,train
2476,train
2477,train
2478,train
2479,train
2480,train
2481,train
2482,train
2483,test
2484,val
2485,test
2486,train
2487,train
2488,val
2489,train
2490,train
2491,train
2492,train
2493,train
2494,test
2495,train
2496,train
2497,test
2498,train
2499,train
2500,train
2501,train
2502,train
2503,train
2504,train
2505,train
2506,train
2507,train
2508,train
2509,val
2510,train
2511,train
2512,train
2513,train
2514,train
2515,val
2516,train
2517,train
2518,val
2519,train
2520,train
2521,val
2522,train
2523,train
2524,train
2525,val
2526,train
2527,train
2528,val
2529,train
2530,val
2531,train
2532,train
2533,train
2534,val
2535,train
2536,train
2537,train
2538,train
2539,val
2540,train
2541,train
2542,val
2543,train
2544,train
2545,test
2546,train
2547,train
2548,test
2549,test
2550,train
2551,val
2552,test
2553,train
2554,train
2555,train
2556,train
2557,val
2558,train
2559,train
2560,test
2561,val
2562,train
2563,train
2564,test
2565,train
2566,train
2567,train
2568,train
2569,train
2570,train
2571,train
2572,val
2573,train
2574,val
2575,train
2576,train
2577,train
2578,train
2579,train
2580,train
2581,test
2582,train
2583,train
2584,train
2585,train
2586,train
2587,train
2588,val
2589,train
2590,train
2591,val
2592,train
2593,train
2594,train
2595,train
2596,train
2597,train
2598,train
2599,test
2600,train
2601,train
2602,train
2603,train
2604,test
2605,train
2606,train
2607,train
2608,test
2609,val
2610,test
2611,train
2612,train
2613,train
2614,test
2615,test
2616,train
2617,train
2618,train
2619,train
2620,train
2621,train
2622,train
2623,train
2624,val
2625,train
2626,train
2627,val
2628,train
2629,val
2630,val
2631,train
2632,train
2633,train
2634,train
2635,train
2636,train
2637,train
2638,train
2639,train
2640,test
2641,train
2642,train
2643,test
2644,train
2645,train
2646,train
2647,train
2648,train
2649,train
2650,train
2651,train
2652,val
2653,test
2654,train
2655,train
2656,train
2657,train
2658,train
2659,train
2660,train
2661,train
2662,train
2663,train
2664,train
2665,test
2666,train
2667,train
2668,test
2669,train
2670,train
2671,test
2672,train
2673,train
2674,train
2675,train
2676,train
2677,train
2678,train
2679,train
2680,train
2681,train
2682,test
2683,val
2684,val
2685,train
2686,train
2687,train
2688,train
2689,train
2690,train
2691,train
2692,train
2693,train
2694,train
2695,train
2696,train
2697,train
2698,test
2699,test
2700,train
2701,test
2702,train
2703,test
2704,train
2705,train
2706,train
2707,train
2708,train
2709,val
2710,train
2711,train
2712,train
2713,val
2714,train
2715,train
2716,train
2717,train
2718,train
2719,train
2720,train
2721,test
2722,train
2723,train
2724,train
2725,train
2726,train
2727,test
2728,train
2729,train
2730,train
2731,train
2732,train
2733,train
2734,train
2735,train
2736,train
2737,test
2738,train
2739,test
2740,train
2741,train
2742,train
2743,test
2744,train
2745,train
2746,train
2747,train
2748,train
2749,train
2750,train
2751,train
2752,train
2753,train
2754,val
2755,train
2756,test
2757,train
2758,train
2759,train
2760,train
2761,train
2762,train
2763,train
2764,train
2765,train
2766,train
2767,train
2768,train
2769,train
2770,train
2771,train
2772,train
2773,train
2774,train
2775,train
2776,train
2777,train
2778,train
2779,train
2780,test
2781,train
2782,train
2783,train
2784,train
2785,val
2786,train
2787,train
2788,train
2789,val
2790,train
2791,train
2792,train
2793,train
2794,train
2795,train
2796,val
2797,train
2798,train
2799,train
2800,train
2801,train
2802,test
2803,test
2804,train
2805,train
2806,test
2807,train
2808,train
2809,train
2810,train
2811,val
2812,test
2813,train
2814,train
2815,train
2816,train
2817,val
2818,val
2819,test
2820,train
2821,val
2822,train
2823,train
2824,train
2825,train
2826,train
2827,val
2828,val
2829,train
2830,train
2831,train
2832,train
2833,train
2834,train
2835,train
2836,val
2837,train
2838,train
2839,test
2840,val
2841,train
2842,train
2843,train
2844,train
2845,train
2846,train
2847,train
2848,train
2849,train
2850,train
2851,train
2852,train
2853,train
2854,train
2855,train
2856,train
2857,train
2858,train
2859,train
2860,train
2861,train
2862,train
2863,train
2864,train
2865,train
2866,val
2867,train
2868,train
2869,train
2870,train
2871,train
2872,train
2873,train
2874,train
2875,train
2876,train
2877,train
2878,train
2879,train
2880,train
2881,test
2882,train
2883,train
2884,val
2885,train
2886,train
2887,train
2888,train
2889,train
2890,train
2891,train
2892,train
2893,train
2894,train
2895,train
2896,train
2897,train
2898,val
2899,train
2900,train
2901,train
2902,val
2903,val
2904,train
2905,train
2906,train
2907,train
2908,val
2909,train
2910,train
2911,test
2912,train
2913,train
2914,test
2915,train
2916,train
2917,train
2918,train
2919,train
2920,train
2921,train
2922,train
2923,train
2924,train
2925,train
2926,train
2927,train
2928,train
2929,train
2930,train
2931,train
2932,train
2933,test
2934,train
2935,train
2936,train
2937,train
2938,val
2939,val
2940,train
2941,train
2942,train
2943,train
2944,train
2945,train
2946,train
2947,train
2948,val
2949,test
2950,train
2951,train
2952,train
2953,train
2954,train
2955,train
2956,train
2957,train
2958,train
2959,train
2960,train
2961,val
2962,train
2963,train
2964,train
2965,train
2966,test
2967,train
2968,train
2969,val
2970,train
2971,val
2972,train
2973,train
2974,train
2975,train
2976,train
2977,val
2978,train
2979,train
2980,test
2981,train
2982,val
2983,train
2984,train
2985,train
2986,test
2987,val
2988,train
2989,train
2990,train
2991,test
2992,test
2993,train
2994,train
2995,train
2996,train
2997,train
