index,split
810,train
811,val
812,val
813,train
814,val
815,train
816,train
817,train
818,val
819,test
820,train
821,train
822,test
823,train
824,train
825,train
826,test
827,train
828,val
829,val
830,train
831,train
832,train
833,train
834,train
835,val
836,val
837,train
838,train
839,train
840,val
841,train
842,val
843,val
844,val
845,val
846,train
847,val
848,train
849,test
850,train
851,train
852,train
853,val
854,train
855,val
856,train
857,train
858,val
859,train
860,train
861,train
862,train
863,train
864,test
865,train
866,val
867,test
868,train
869,train
870,train
871,train
872,train
873,train
874,train
875,val
876,val
877,val
878,train
879,train
880,test
881,train
882,train
883,val
884,train
885,train
886,train
887,val
888,val
889,train
890,train
891,train
892,train
893,test
894,train
895,val
896,val
897,train
898,train
899,train
900,train
901,train
902,train
903,train
904,train
905,train
906,test
907,val
908,train
909,train
910,val
911,val
912,val
913,train
914,test
915,train
916,train
917,train
918,train
919,train
920,train
921,train
922,train
923,train
924,train
925,train
926,train
927,train
928,train
929,train
930,train
931,train
932,train
933,train
934,train
935,train
936,train
937,train
938,train
939,train
940,train
941,train
942,train
943,train
944,train
945,train
946,train
947,train
948,test
949,test
950,test
951,val
952,val
953,val
954,val
955,train
956,val
957,val
958,val
959,val
960,val
961,val
962,val
963,train
964,train
965,test
966,val
967,val
968,val
969,val
970,train
971,train
972,train
973,val
974,val
975,train
976,val
977,train
978,train
979,val
980,val
981,train
982,train
983,train
984,train
985,train
986,train
987,train
988,train
989,train
990,train
991,train
992,train
993,train
994,train
995,train
996,train
997,train
998,val
999,val
1000,train
1001,train
1002,train
1003,train
1004,train
1005,train
1006,val
1007,train
1008,val
1009,test
1010,train
1011,train
1012,val
1013,train
1014,val
1015,val
1016,val
1017,val
1018,train
1019,val
1020,train
1021,val
1022,val
1023,test
1024,train
1025,val
1026,val
1027,val
1028,val
1029,val
1030,val
1031,train
1032,train
1033,val
1034,val
1035,val
1036,val
1037,val
1038,val
1039,val
1040,train
1041,val
1042,train
1043,train
1044,train
1045,train
1046,val
1047,train
1048,val
1049,train
1050,val
1051,train
1052,val
1053,val
1054,val
1055,train
1056,train
1057,train
1058,val
1059,val
1060,val
1061,val
1062,val
1063,train
1064,train
1065,train
1066,train
1067,train
1068,train
1069,val
1070,train
1071,val
1072,val
1073,val
1074,test
1075,val
1076,train
1077,test
1078,test
1079,test
1080,train
1081,test
1082,val
1083,val
1084,train
1085,val
1086,val
1087,val
1088,val
1089,train
1090,val
1091,val
1092,val
1093,train
1094,train
1095,val
1096,val
1097,test
1098,test
1099,val
1100,train
1101,train
1102,val
1103,train
1104,train
1105,val
1106,train
1107,val
1108,val
1109,val
1110,val
1111,val
1112,val
1113,val
1114,val
1115,val
1116,train
1117,train
1118,train
1119,train
1120,val
1121,train
1122,val
1123,train
1124,train
1125,train
1126,train
1127,val
1128,val
1129,val
1130,train
1131,train
1132,val
1133,train
1134,val
1135,val
1136,train
1137,val
1138,train
1139,train
1140,train
1141,val
1142,train
1143,train
1144,train
1145,val
1146,val
1147,val
1148,train
1149,val
1150,val
1151,train
1152,train
1153,train
1154,train
1155,train
1156,train
1157,train
1158,train
1159,val
1160,val
1161,val
1162,val
1163,val
1164,train
1165,test
1166,train
1167,val
1168,train
1169,train
1170,test
1171,train
1172,val
1173,test
1174,train
1175,val
1176,train
1177,test
1178,train
1179,train
1180,train
1181,train
1182,train
1183,train
1184,train
1185,train
1186,train
1187,val
1188,val
1189,val
1190,train
1191,val
1192,train
1193,train
1194,val
1195,train
1196,train
1197,test
1198,val
1199,train
1200,train
1201,val
1202,train
1203,train
1204,val
1205,train
1206,train
1207,val
1208,train
1209,train
1210,val
1211,train
1212,train
1213,train
1214,train
1215,train
1216,train
1217,val
1218,train
1219,test
1220,train
1221,train
1222,val
1223,test
1224,train
1225,test
1226,train
1227,train
1228,train
1229,val
1230,val
1231,test
1232,train
1233,val
1234,train
1235,val
1236,val
1237,train
1238,train
1239,test
1240,train
1241,train
1242,train
1243,train
1244,train
1245,train
1246,train
1247,val
1248,val
1249,val
1250,train
1251,val
1252,val
1253,train
1254,val
1255,val
1256,train
1257,train
1258,val
1259,train
1260,val
1261,train
1262,train
1263,val
1264,train
1265,train
1266,val
1267,train
1268,train
1269,val
1270,val
1271,train
1272,train
1273,train
1274,train
1275,val
1276,val
1277,train
1278,train
1279,val
1280,val
1281,train
1282,train
1283,train
1284,train
1285,train
1286,train
1287,train
1288,train
1289,train
1290,train
1291,train
1292,train
1293,val
1294,train
1295,val
1296,train
1297,train
1298,train
1299,train
1300,train
1301,val
1302,val
1303,train
1304,train
1305,train
1306,train
1307,train
1308,test
1309,val
1310,val
1311,train
1312,train
1313,train
1314,train
1315,train
1316,val
1317,val
1318,train
1319,train
1320,train
1321,val
1322,train
1323,train
1324,val
1325,val
1326,train
1327,train
1328,val
1329,val
1330,val
1331,train
1332,train
1333,train
1334,train
1335,train
1336,val
1337,val
1338,train
1339,train
1340,train
1341,val
1342,val
1343,val
1344,train
1345,train
1346,train
1347,train
1348,train
1349,train
1350,val
1351,val
1352,val
1353,val
1354,train
1355,train
1356,test
1357,val
1358,val
1359,val
1360,train
1361,train
1362,train
1363,train
1364,train
1365,val
1366,train
1367,val
1368,val
1369,train
1370,train
1371,train
1372,train
1373,train
1374,train
1375,train
1376,train
1377,val
1378,val
1379,val
1380,val
1381,val
1382,val
1383,val
1384,val
1385,val
1386,val
1387,val
1388,train
1389,train
1390,val
1391,val
1392,train
1393,train
1394,test
1395,train
1396,val
1397,train
1398,train
1399,train
1400,val
1401,train
1402,val
1403,train
1404,val
1405,val
1406,train
1407,val
1408,val
1409,train
1410,val
1411,val
1412,val
1413,val
1414,val
1415,val
1416,train
1417,val
1418,val
1419,val
1420,val
1421,train
1422,train
1423,test
1424,val
1425,train
1426,test
1427,train
1428,train
1429,train
1430,val
1431,train
1432,val
1433,val
1434,train
1435,val
1436,train
1437,val
1438,val
1439,test
1440,val
1441,val
1442,val
1443,val
1444,val
1445,train
1446,val
1447,val
1448,val
1449,val
1450,val
1451,val
1452,val
1453,val
1454,val
1455,val
1456,val
1457,val
1458,train
1459,train
1460,val
1461,val
1462,val
1463,test
1464,val
1465,train
1466,test
1467,test
1468,test
1469,test
1470,test
1471,val
1472,val
1473,val
1474,val
1475,train
1476,val
1477,val
1478,train
1479,train
1480,train
1481,train
1482,train
1483,train
1484,train
1485,train
1486,train
1487,test
1488,train
1489,train
1490,test
1491,train
1492,train
1493,train
1494,train
1495,val
1496,train
1497,test
1498,train
1499,test
1500,test
1501,val
1502,train
1503,test
1504,test
1505,train
1506,train
1507,test
1508,train
1509,train
1510,train
1511,train
1512,train
1513,train
1514,val
1515,test
1516,val
1517,train
1518,train
1519,train
1520,test
1521,train
1522,train
1523,test
1524,train
1525,test
1526,train
1527,test
1528,test
1529,train
1530,train
1531,train
1532,train
1533,val
1534,test
1535,test
1536,val
1537,test
1538,val
1539,val
1540,val
1541,val
1542,train
1543,test
1544,test
1545,train
1546,train
1547,train
1548,train
1549,train
1550,test
1551,train
1552,train
1553,train
1554,train
1555,train
1556,test
1557,test
1558,val
1559,val
1560,test
1561,train
1562,test
1563,test
1564,test
1565,train
1566,train
1567,train
1568,test
1569,train
1570,train
1571,test
1572,train
1573,train
1574,train
1575,test
1576,val
1577,val
1578,train
1579,train
1580,test
1581,val
1582,test
1583,train
1584,val
1585,train
1586,test
1587,test
1588,train
1589,train
1590,train
1591,train
1592,train
1593,train
1594,train
1595,train
1596,train
1597,train
1598,train
1599,test
1600,test
1601,train
1602,test
1603,test
1604,train
1605,train
1606,val
1607,train
1608,train
1609,train
1610,train
1611,val
1612,train
1613,train
1614,test
1615,val
1616,train
1617,val
1618,val
1619,train
1620,val
1621,train
1622,val
1623,train
1624,val
1625,val
1626,train
1627,test
1628,test
1629,train
1630,test
1631,train
1632,train
1633,train
1634,train
1635,train
1636,train
1637,val
1638,train
1639,test
1640,train
1641,train
1642,train
1643,train
1644,train
1645,train
1646,val
1647,train
1648,train
1649,train
1650,train
1651,train
1652,train
1653,train
1654,train
1655,train
1656,train
1657,train
1658,train
1659,train
1660,train
1661,train
1662,train
1663,train
1664,train
1665,train
1666,val
1667,train
1668,val
1669,train
1670,train
1671,train
1672,val
1673,train
1674,train
1675,test
1676,test
1677,train
1678,test
1679,test
1680,train
1681,train
1682,val
1683,train
1684,test
1685,train
1686,train
1687,train
1688,val
1689,val
1690,val
1691,val
1692,val
1693,val
1694,train
1695,val
1696,val
1697,test
1698,val
1699,val
1700,train
1701,train
1702,train
1703,val
1704,val
1705,val
1706,val
1707,train
1708,val
1709,train
1710,train
1711,train
1712,train
1713,val
1714,val
1715,train
1716,train
1717,val
1718,train
1719,val
1720,val
1721,train
1722,train
1723,train
1724,val
1725,val
1726,val
1727,train
1728,train
1729,train
1730,train
1731,train
1732,val
1733,val
1734,val
1735,train
1736,train
1737,test
1738,train
1739,train
1740,test
1741,test
1742,val
1743,train
1744,train
1745,train
1746,train
1747,test
1748,train
1749,test
1750,train
1751,train
1752,val
1753,train
1754,val
1755,train
1756,test
1757,test
1758,test
1759,test
1760,train
1761,val
1762,val
1763,val
1764,train
1765,train
1766,train
1767,train
1768,train
1769,train
1770,train
1771,val
1772,train
1773,train
1774,test
1775,train
1776,train
1777,train
1778,train
1779,val
1780,val
1781,val
1782,train
1783,val
1784,train
1785,train
1786,train
1787,train
1788,val
1789,val
1790,val
1791,val
1792,train
1793,train
1794,train
1795,train
1796,train
1797,val
1798,val
1799,val
1800,val
1801,train
1802,train
1803,val
1804,val
1805,train
1806,val
1807,train
1808,val
1809,val
1810,val
1811,val
1812,train
1813,train
1814,val
1815,val
1816,val
1817,train
1818,train
1819,val
1820,val
1821,val
1822,val
1823,val
1824,val
1825,val
1826,train
1827,val
1828,train
1829,train
1830,val
1831,train
1832,train
1833,val
1834,val
1835,val
1836,train
1837,train
1838,train
1839,train
1840,train
1841,train
1842,train
1843,train
1844,train
1845,train
1846,train
1847,val
1848,val
1849,train
1850,val
1851,val
1852,val
1853,train
1854,train
1855,train
1856,val
1857,val
1858,val
1859,val
1860,val
1861,val
1862,train
1863,train
1864,train
1865,val
1866,val
1867,val
1868,val
1869,val
1870,val
1871,train
1872,train
1873,val
1874,val
1875,val
1876,val
1877,val
1878,train
1879,val
1880,val
1881,train
1882,val
1883,test
1884,test
1885,val
1886,train
1887,val
1888,val
1889,val
1890,train
1891,val
1892,train
1893,train
1894,train
1895,train
1896,train
1897,train
1898,val
1899,val
1900,test
1901,train
1902,val
1903,train
1904,train
1905,train
1906,train
1907,train
1908,train
1909,train
1910,val
1911,test
1912,test
1913,val
1914,val
1915,val
1916,test
1917,val
1918,val
1919,train
1920,val
1921,val
1922,train
1923,train
1924,train
1925,train
1926,val
1927,val
1928,val
1929,val
1930,train
1931,val
1932,val
1933,val
1934,val
1935,train
1936,val
1937,test
1938,train
1939,train
1940,train
1941,train
1942,train
1943,test
1944,test
1945,train
1946,train
1947,train
1948,val
1949,train
1950,val
1951,val
1952,val
1953,val
1954,val
1955,val
1956,train
1957,train
1958,val
1959,val
1960,train
1961,val
1962,train
1963,val
1964,val
1965,train
1966,val
1967,val
1968,val
1969,train
1970,val
1971,val
1972,val
1973,train
1974,train
1975,train
1976,train
1977,train
1978,train
1979,train
1980,val
1981,val
1982,val
1983,val
1984,val
1985,val
1986,val
1987,train
1988,test
1989,train
1990,val
1991,train
1992,test
1993,test
1994,val
1995,val
1996,val
1997,val
1998,val
1999,val
2000,val
2001,val
2002,val
2003,val
2004,val
2005,val
2006,val
2007,val
2008,train
2009,val
2010,train
2011,train
2012,val
2013,val
2014,val
2015,val
2016,val
2017,train
2018,train
2019,train
2020,val
2021,val
2022,val
2023,train
2024,train
2025,train
2026,train
2027,train
2028,train
2029,train
2030,train
2031,train
2032,val
2033,train
2034,val
2035,val
2036,val
2037,val
2038,val
2039,val
2040,train
2041,val
2042,val
2043,val
2044,test
2045,val
2046,train
2047,train
2048,train
2049,val
2050,train
2051,val
2052,val
2053,val
2054,val
2055,train
2056,val
2057,train
2058,train
2059,train
2060,train
2061,train
2062,train
2063,train
2064,train
2065,val
2066,val
2067,val
2068,val
2069,val
2070,val
2071,val
2072,train
2073,train
2074,val
2075,val
2076,val
2077,train
2078,train
2079,train
2080,val
2081,val
2082,val
2083,val
2084,val
2085,val
2086,val
2087,val
2088,train
2089,train
2090,train
2091,val
2092,val
2093,train
2094,val
2095,val
2096,val
2097,val
2098,val
2099,val
2100,val
2101,val
2102,train
2103,val
2104,train
2105,val
2106,test
2107,val
2108,test
2109,train
2110,val
2111,val
2112,val
2113,val
2114,val
2115,val
2116,val
2117,train
2118,train
2119,train
2120,train
2121,val
2122,val
2123,val
2124,train
2125,val
2126,val
2127,val
2128,val
2129,val
2130,val
2131,val
2132,train
2133,val
2134,train
2135,val
2136,val
2137,val
2138,train
2139,val
2140,val
2141,val
2142,val
2143,val
2144,val
2145,val
2146,train
2147,val
2148,val
2149,val
2150,val
2151,train
2152,train
2153,val
2154,val
2155,val
2156,val
2157,train
2158,val
2159,val
2160,val
2161,val
2162,val
2163,train
2164,val
2165,train
2166,train
2167,val
2168,val
2169,val
2170,val
2171,val
2172,val
2173,val
2174,val
2175,train
2176,train
2177,val
2178,val
2179,val
2180,val
2181,val
2182,val
2183,train
2184,val
2185,train
2186,val
2187,val
2188,val
2189,val
2190,val
2191,val
2192,val
2193,val
2194,val
2195,val
2196,val
2197,val
2198,train
2199,val
2200,val
2201,val
2202,val
2203,val
2204,train
2205,val
2206,val
2207,val
2208,val
2209,val
2210,val
2211,val
2212,val
2213,val
2214,val
2215,val
2216,val
2217,val
2218,val
2219,train
2220,val
2221,val
2222,val
2223,val
2224,val
2225,val
2226,train
2227,val
2228,val
2229,test
2230,val
2231,val
2232,train
2233,test
2234,train
2235,train
2236,val
2237,val
2238,val
2239,val
2240,val
2241,val
2242,val
2243,val
2244,val
2245,val
2246,train
2247,val
2248,val
2249,train
2250,val
2251,val
2252,val
2253,val
2254,train
2255,val
2256,val
2257,val
2258,train
2259,val
2260,val
2261,val
2262,val
2263,val
2264,val
2265,val
2266,val
2267,val
2268,val
2269,train
2270,train
2271,train
2272,val
2273,train
2274,val
2275,val
2276,val
2277,val
2278,val
2279,val
2280,val
2281,val
2282,train
2283,val
2284,train
2285,train
2286,test
2287,val
2288,val
2289,val
2290,val
2291,val
2292,val
2293,val
2294,val
2295,val
2296,val
2297,train
2298,train
2299,test
2300,val
2301,val
2302,train
2303,train
2304,val
2305,train
2306,val
2307,val
2308,val
2309,val
2310,val
2311,val
2312,val
2313,val
2314,val
2315,val
2316,val
2317,val
2318,val
2319,train
2320,train
2321,train
2322,train
2323,train
2324,train
2325,val
2326,train
2327,val
2328,train
2329,train
2330,val
2331,val
2332,val
2333,train
2334,train
2335,val
2336,val
2337,val
2338,train
2339,train
2340,val
2341,val
2342,val
2343,val
2344,train
2345,val
2346,val
2347,val
2348,train
2349,train
2350,val
2351,train
2352,val
2353,train
2354,val
2355,val
2356,val
2357,train
2358,train
2359,val
2360,train
2361,val
2362,val
2363,train
2364,train
2365,train
2366,train
2367,val
2368,val
2369,val
2370,val
2371,train
2372,train
2373,train
2374,val
2375,val
2376,val
2377,val
2378,val
2379,train
2380,val
2381,val
2382,val
2383,val
2384,val
2385,val
2386,train
2387,train
2388,train
2389,train
2390,val
2391,train
2392,val
2393,val
2394,train
2395,val
2396,val
2397,train
2398,train
2399,val
2400,val
2401,train
2402,val
2403,val
2404,val
2405,val
2406,val
2407,val
2408,val
2409,val
2410,val
2411,val
2412,val
2413,train
2414,train
2415,train
2416,test
2417,val
2418,val
2419,val
2420,train
2421,val
2422,train
2423,train
2424,train
2425,train
2426,val
2427,val
2428,val
2429,train
2430,train
2431,train
2432,train
2433,train
2434,train
2435,train
2436,train
2437,val
2438,val
2439,val
2440,val
2441,val
2442,train
2443,train
2444,train
2445,train
2446,val
2447,val
2448,test
2449,test
2450,val
2451,test
2452,train
2453,train
2454,val
2455,train
2456,train
2457,train
2458,train
2459,train
2460,train
2461,train
2462,train
2463,val
2464,val
2465,val
2466,train
2467,val
2468,val
2469,val
2470,val
2471,train
2472,train
2473,test
2474,val
2475,val
2476,train
2477,val
2478,test
2479,train
2480,val
2481,train
2482,val
2483,val
2484,val
2485,train
2486,train
2487,train
2488,train
2489,test
2490,train
2491,val
2492,val
2493,val
2494,train
2495,train
2496,val
2497,train
2498,val
2499,val
2500,val
2501,train
2502,val
2503,train
2504,val
2505,val
2506,train
2507,train
2508,test
2509,train
2510,train
2511,train
2512,train
2513,train
2514,val
2515,val
2516,val
2517,val
2518,val
2519,val
2520,val
2521,val
2522,val
2523,val
2524,val
2525,val
2526,val
2527,val
2528,val
2529,val
2530,val
2531,val
2532,train
2533,train
2534,train
2535,val
2536,val
2537,train
2538,train
2539,train
2540,train
2541,train
2542,train
2543,train
2544,train
2545,val
2546,val
2547,val
2548,val
2549,val
2550,train
2551,val
2552,val
2553,val
2554,train
2555,train
2556,test
2557,train
2558,test
2559,val
2560,val
2561,val
2562,val
2563,val
2564,val
2565,val
2566,train
2567,val
2568,val
2569,train
2570,val
2571,val
2572,val
2573,val
2574,train
2575,train
2576,test
2577,train
2578,train
2579,train
2580,val
2581,val
2582,val
2583,train
2584,val
2585,val
2586,test
2587,val
2588,val
2589,val
2590,train
2591,val
2592,val
2593,val
2594,val
2595,train
2596,val
2597,val
2598,train
2599,train
2600,test
2601,train
2602,train
2603,train
2604,train
2605,train
2606,val
2607,train
2608,test
2609,train
2610,val
2611,val
2612,val
2613,train
2614,train
2615,train
2616,train
2617,train
2618,train
2619,train
2620,train
2621,val
2622,train
2623,val
2624,val
2625,train
2626,train
2627,train
2628,train
2629,train
2630,train
2631,train
2632,train
2633,train
2634,train
2635,test
2636,train
2637,train
2638,train
2639,train
2640,train
2641,train
2642,train
2643,train
2644,train
2645,val
2646,test
2647,val
2648,val
2649,val
2650,val
2651,train
2652,val
2653,train
2654,train
2655,test
2656,train
2657,train
2658,train
2659,train
2660,train
2661,train
2662,val
2663,val
2664,val
2665,train
2666,val
2667,val
2668,val
2669,val
2670,val
2671,val
2672,val
2673,train
2674,train
2675,val
2676,train
2677,val
2678,train
2679,test
2680,test
2681,train
2682,train
2683,val
2684,val
2685,train
2686,val
2687,train
2688,train
2689,val
2690,val
2691,train
2692,train
2693,train
2694,train
2695,train
2696,train
2697,train
2698,val
2699,val
2700,train
2701,val
2702,val
2703,val
2704,val
2705,val
2706,val
2707,val
2708,train
2709,train
2710,val
2711,train
2712,val
2713,train
2714,train
2715,train
2716,test
2717,train
2718,train
2719,train
2720,train
2721,train
2722,val
2723,train
2724,train
2725,test
2726,train
2727,train
2728,train
2729,train
2730,train
2731,train
2732,train
2733,train
2734,train
2735,train
2736,train
2737,train
2738,train
2739,val
2740,val
2741,train
2742,train
2743,val
2744,val
2745,train
2746,val
2747,train
2748,test
2749,train
2750,train
2751,train
2752,test
2753,train
2754,test
2755,train
2756,train
2757,test
2758,val
2759,val
2760,val
2761,train
2762,train
2763,train
2764,val
2765,train
2766,train
2767,train
2768,train
2769,train
2770,train
2771,train
2772,train
2773,train
2774,train
2775,train
2776,val
2777,val
2778,train
2779,train
2780,train
2781,train
2782,train
2783,train
2784,train
2785,train
2786,train
2787,train
2788,train
2789,train
2790,train
2791,val
2792,train
2793,train
2794,train
2795,train
2796,train
2797,train
2798,train
2799,train
2800,train
2801,test
2802,train
2803,train
2804,train
2805,train
2806,val
2807,test
2808,train
2809,train
2810,val
2811,train
2812,train
2813,train
2814,train
2815,train
2816,train
2817,train
2818,train
2819,train
2820,val
2821,val
2822,train
2823,train
2824,train
2825,train
2826,train
2827,train
2828,train
2829,train
2830,train
2831,train
2832,train
2833,train
2834,train
2835,train
2836,val
2837,train
2838,train
2839,val
2840,test
2841,train
2842,train
2843,val
2844,train
2845,train
2846,val
2847,test
2848,train
2849,train
2850,val
2851,val
2852,train
2853,train
2854,val
2855,val
2856,train
2857,train
2858,train
2859,train
2860,train
2861,train
2862,train
2863,train
2864,val
2865,train
2866,train
2867,val
2868,train
2869,train
2870,train
2871,train
2872,train
2873,train
2874,val
2875,test
2876,test
2877,test
2878,test
2879,train
2880,train
2881,train
2882,train
2883,train
2884,train
2885,train
2886,val
2887,val
2888,train
2889,val
2890,val
2891,test
2892,val
2893,train
2894,train
2895,train
2896,val
2897,train
2898,val
2899,val
2900,val
2901,train
2902,train
2903,train
2904,train
2905,train
2906,train
2907,val
2908,train
2909,train
2910,train
2911,train
2912,train
2913,train
2914,train
2915,train
2916,train
2917,train
2918,train
2919,train
2920,train
2921,train
2922,train
2923,val
2924,train
2925,val
2926,train
2927,val
2928,val
2929,val
2930,val
2931,val
2932,train
2933,val
2934,train
2935,train
2936,train
2937,val
2938,train
2939,val
2940,val
2941,train
2942,test
2943,train
2944,val
2945,train
2946,val
2947,train
2948,train
2949,train
2950,train
2951,train
2952,val
2953,val
2954,val
2955,val
2956,val
2957,train
2958,train
2959,train
2960,test
2961,train
2962,train
2963,train
2964,val
2965,train
2966,val
2967,val
2968,val
2969,val
2970,val
2971,test
2972,train
2973,val
2974,val
2975,val
2976,val
2977,val
2978,val
2979,val
2980,val
2981,test
2982,val
2983,val
2984,val
2985,val
2986,test
2987,train
2988,val
2989,train
2990,train
2991,train
2992,train
2993,train
2994,train
2995,train
2996,train
2997,train
