index,split
272,val
273,train
274,val
275,train
276,train
277,train
278,train
279,train
280,train
281,test
282,train
283,train
284,train
285,train
286,val
287,test
288,train
289,train
290,train
291,val
292,train
293,test
294,train
295,test
296,train
297,train
298,train
299,train
300,val
301,train
302,train
303,train
304,train
305,train
306,train
307,train
308,train
309,train
310,train
311,train
312,train
313,train
314,train
315,train
316,train
317,train
318,train
319,train
320,train
321,test
322,train
323,test
324,train
325,train
326,train
327,train
328,train
329,test
330,test
331,train
332,train
333,train
334,train
335,train
336,train
337,train
338,train
339,train
340,train
341,val
342,test
343,train
344,train
345,train
346,train
347,train
348,train
349,train
350,train
351,train
352,train
353,train
354,train
355,train
356,train
357,train
358,train
359,val
360,train
361,test
362,train
363,val
364,train
365,train
366,train
367,val
368,train
369,train
370,train
371,test
372,train
373,train
374,train
375,train
376,val
377,val
378,train
379,train
380,train
381,train
382,train
383,train
384,train
385,train
386,train
387,train
388,train
389,test
390,test
391,val
392,train
393,train
394,train
395,train
396,train
397,train
398,train
399,train
400,train
401,train
402,train
403,train
404,train
405,train
406,train
407,test
408,train
409,train
410,train
411,train
412,train
413,test
414,val
415,train
416,test
417,train
418,train
419,train
420,train
421,train
422,val
423,train
424,test
425,train
426,train
427,train
428,train
429,train
430,val
431,train
432,train
433,train
434,test
435,train
436,train
437,train
438,test
439,train
440,train
441,test
442,val
443,test
444,train
445,train
446,train
447,train
448,val
449,train
450,train
451,train
452,train
453,val
454,test
455,test
456,val
457,train
458,train
459,val
460,test
461,val
462,train
463,train
464,test
465,train
466,train
467,train
468,train
469,train
470,train
471,train
472,train
473,train
474,train
475,train
476,train
477,train
478,train
479,train
480,val
481,test
482,train
483,train
484,train
485,train
486,train
487,train
488,train
489,train
490,val
491,train
492,val
493,train
494,train
495,train
496,val
497,train
498,train
499,train
500,train
501,train
502,train
503,train
504,train
505,val
506,train
507,val
508,test
509,train
510,train
511,train
512,train
513,train
514,train
515,train
516,val
517,train
518,train
519,train
520,train
521,val
522,train
523,train
524,train
525,train
526,val
527,train
528,train
529,train
530,train
531,val
532,train
533,train
534,val
535,train
536,train
537,train
538,test
539,train
540,train
541,train
542,val
543,train
544,test
545,test
546,train
547,train
548,train
549,train
550,train
551,train
552,train
553,train
554,train
555,test
556,train
557,test
558,train
559,train
560,train
561,train
562,train
563,train
564,train
565,train
566,train
567,val
568,train
569,train
570,val
571,train
572,val
573,train
574,train
575,train
576,train
577,train
578,train
579,train
580,train
581,test
582,train
583,train
584,train
585,train
586,train
587,train
588,test
589,train
590,train
591,train
592,val
593,train
594,train
595,train
596,train
597,train
598,train
599,train
600,train
601,train
602,train
603,train
604,test
605,train
606,train
607,train
608,train
609,test
610,train
611,train
612,test
613,train
614,train
615,train
616,train
617,train
618,train
619,val
620,train
621,train
622,val
623,train
624,train
625,val
626,train
627,train
628,train
629,train
630,train
631,train
632,train
633,train
634,train
635,train
636,val
637,train
638,train
639,test
640,train
641,train
642,train
643,train
644,train
645,train
646,train
647,train
648,train
649,train
650,train
651,train
652,train
653,train
654,train
655,train
656,train
657,train
658,train
659,train
660,train
661,train
662,train
663,train
664,train
665,train
666,train
667,train
668,train
669,train
670,train
671,train
672,test
673,train
674,val
675,train
676,val
677,val
678,train
679,train
680,train
681,train
682,train
683,train
684,train
685,train
686,test
687,test
688,val
689,train
690,val
691,train
692,train
693,train
694,train
695,test
696,train
697,train
698,train
699,val
700,train
701,train
702,train
703,test
704,train
705,val
706,train
707,train
708,train
709,train
710,train
711,train
712,train
713,test
714,train
715,train
716,train
717,train
718,train
719,test
720,train
721,train
722,train
723,train
724,train
725,train
726,train
727,train
728,train
729,train
730,train
731,test
732,train
733,train
734,train
735,train
736,train
737,train
738,train
739,val
740,train
741,train
742,train
743,train
744,test
745,train
746,train
747,val
748,train
749,train
750,train
751,train
752,train
753,train
754,val
755,train
756,train
757,test
758,train
759,train
760,val
761,train
762,test
763,test
764,train
765,train
766,train
767,train
768,train
769,train
770,train
771,train
772,train
773,train
774,train
775,train
776,train
777,train
778,train
779,train
780,train
781,train
782,val
783,train
784,train
785,train
786,val
787,train
788,test
789,train
790,train
791,train
792,train
793,train
794,test
795,train
796,train
797,train
798,train
799,train
800,train
801,train
802,val
803,train
804,train
805,train
806,train
807,train
808,train
809,train
810,val
811,train
812,train
813,train
814,train
815,train
816,train
817,train
818,train
819,test
820,train
821,test
822,train
823,train
824,train
825,train
826,test
827,train
828,train
829,val
830,train
831,train
832,train
833,train
834,train
835,train
836,test
837,test
838,train
839,train
840,train
841,train
842,train
843,train
844,train
845,test
846,train
847,train
848,val
849,train
850,train
851,train
852,train
853,train
854,train
855,test
856,train
857,train
858,train
859,train
860,train
861,train
862,test
863,train
864,val
865,train
866,train
867,test
868,train
869,val
870,train
871,train
872,train
873,val
874,test
875,train
876,train
877,val
878,train
879,train
880,train
881,test
882,train
883,train
884,train
885,train
886,train
887,train
888,train
889,train
890,train
891,train
892,test
893,train
894,val
895,train
896,train
897,train
898,train
899,train
900,train
901,train
902,train
903,train
904,train
905,train
906,train
907,val
908,val
909,train
910,train
911,train
912,train
913,train
914,train
915,test
916,train
917,train
918,train
919,train
920,train
921,train
922,test
923,train
924,test
925,train
926,train
927,train
928,train
929,train
930,val
931,test
932,val
933,val
934,train
935,train
936,test
937,train
938,train
939,train
940,train
941,train
942,test
943,train
944,train
945,train
946,train
947,train
948,train
949,train
950,test
951,train
952,train
953,train
954,val
955,train
956,train
957,train
958,train
959,train
960,train
961,train
962,val
963,train
964,train
965,train
966,train
967,train
968,train
969,train
970,train
971,train
972,train
973,train
974,train
975,train
976,train
977,train
978,train
979,test
980,train
981,train
982,train
983,train
984,train
985,train
986,train
987,train
988,train
989,train
990,train
991,train
992,train
993,train
994,train
995,train
996,train
997,train
998,test
999,train
1000,train
1001,train
1002,train
1003,train
1004,train
1005,train
1006,train
1007,test
1008,train
1009,train
1010,train
1011,train
1012,train
1013,train
1014,train
1015,train
1016,train
1017,train
1018,train
1019,train
1020,train
1021,val
1022,train
1023,train
1024,train
1025,train
1026,train
1027,train
1028,train
1029,train
1030,train
1031,train
1032,train
1033,train
1034,train
1035,train
1036,train
1037,train
1038,test
1039,train
1040,train
1041,train
1042,train
1043,train
1044,train
1045,train
1046,train
1047,train
1048,train
1049,train
1050,train
1051,train
1052,train
1053,train
1054,train
1055,train
1056,val
1057,train
1058,train
1059,train
1060,train
1061,test
1062,train
1063,train
1064,train
1065,train
1066,train
1067,train
1068,train
1069,train
1070,train
1071,train
1072,train
1073,train
1074,train
1075,train
1076,val
1077,train
1078,train
1079,train
1080,train
1081,val
1082,train
1083,train
1084,train
1085,train
1086,train
1087,train
1088,train
1089,train
1090,train
1091,train
1092,test
1093,train
1094,train
1095,train
1096,train
1097,train
1098,train
1099,train
1100,test
1101,train
1102,train
1103,train
1104,test
1105,test
1106,train
1107,train
1108,train
1109,train
1110,train
1111,test
1112,train
1113,train
1114,train
1115,train
1116,train
1117,train
1118,test
1119,train
1120,train
1121,train
1122,train
1123,train
1124,train
1125,train
1126,train
1127,train
1128,test
1129,train
1130,train
1131,train
1132,test
1133,test
1134,train
1135,train
1136,train
1137,train
1138,train
1139,train
1140,train
1141,val
1142,train
1143,train
1144,train
1145,train
1146,test
1147,train
1148,train
1149,val
1150,test
1151,val
1152,train
1153,test
1154,train
1155,train
1156,train
1157,train
1158,train
1159,test
1160,train
1161,train
1162,val
1163,val
1164,train
1165,train
1166,train
1167,train
1168,train
1169,train
1170,train
1171,train
1172,train
1173,train
1174,train
1175,train
1176,train
1177,train
1178,train
1179,train
1180,train
1181,val
1182,train
1183,train
1184,val
1185,train
1186,train
1187,train
1188,train
1189,train
1190,val
1191,train
1192,val
1193,train
1194,train
1195,train
1196,train
1197,val
1198,train
1199,train
1200,train
1201,train
1202,val
1203,train
1204,train
1205,train
1206,train
1207,train
1208,train
1209,train
1210,val
1211,train
1212,train
1213,train
1214,val
1215,train
1216,train
1217,train
1218,train
1219,train
1220,train
1221,test
1222,test
1223,train
1224,train
1225,train
1226,train
1227,train
1228,train
1229,train
1230,test
1231,train
1232,train
1233,train
1234,train
1235,test
1236,val
1237,train
1238,train
1239,train
1240,train
1241,train
1242,train
1243,train
1244,train
1245,train
1246,test
1247,train
1248,test
1249,train
1250,train
1251,train
1252,train
1253,train
1254,train
1255,train
1256,train
1257,test
1258,test
1259,train
1260,train
1261,train
1262,train
1263,train
1264,val
1265,train
1266,train
1267,val
1268,train
1269,train
1270,train
1271,train
1272,train
1273,train
1274,train
1275,train
1276,train
1277,train
1278,train
1279,train
1280,train
1281,train
1282,test
1283,train
1284,train
1285,train
1286,train
1287,train
1288,train
1289,train
1290,train
1291,train
1292,train
1293,train
1294,train
1295,train
1296,train
1297,val
1298,train
1299,train
1300,train
1301,train
1302,train
1303,train
1304,train
1305,test
1306,train
1307,val
1308,train
1309,train
1310,train
1311,val
1312,test
1313,train
1314,train
1315,train
1316,train
1317,train
1318,train
1319,train
1320,train
1321,train
1322,train
1323,train
1324,train
1325,train
1326,test
1327,train
1328,train
1329,test
1330,train
1331,train
1332,train
1333,train
1334,train
1335,train
1336,test
1337,train
1338,train
1339,val
1340,train
1341,train
1342,train
1343,test
1344,train
1345,train
1346,test
1347,train
1348,val
1349,val
1350,val
1351,train
1352,train
1353,train
1354,train
1355,train
1356,train
1357,val
1358,train
1359,val
1360,train
1361,train
1362,train
1363,test
1364,train
1365,train
1366,train
1367,val
1368,train
1369,train
1370,train
1371,train
1372,train
1373,train
1374,train
1375,train
1376,train
1377,train
1378,test
1379,train
1380,train
1381,test
1382,test
1383,train
1384,train
1385,train
1386,train
1387,train
1388,train
1389,test
1390,train
1391,train
1392,train
1393,val
1394,train
1395,train
1396,train
1397,train
1398,train
1399,train
1400,train
1401,test
1402,train
1403,train
1404,train
1405,train
1406,test
1407,train
1408,train
1409,train
1410,train
1411,train
1412,train
1413,train
1414,train
1415,train
1416,train
1417,train
1418,test
1419,val
1420,train
1421,train
1422,train
1423,train
1424,train
1425,test
1426,train
1427,test
1428,train
1429,train
1430,train
1431,val
1432,train
1433,train
1434,train
1435,train
1436,train
1437,train
1438,test
1439,test
1440,train
1441,train
1442,test
1443,test
1444,val
1445,train
1446,train
1447,train
1448,train
1449,train
1450,train
1451,train
1452,test
1453,train
1454,train
1455,train
1456,train
1457,train
1458,train
1459,train
1460,train
1461,train
1462,train
1463,train
1464,train
1465,val
1466,train
1467,train
1468,train
1469,train
1470,val
1471,train
1472,train
1473,train
1474,test
1475,train
1476,train
1477,train
1478,train
1479,train
1480,train
1481,train
1482,train
1483,train
1484,val
1485,train
1486,train
1487,val
1488,train
1489,train
1490,train
1491,train
1492,train
1493,train
1494,test
1495,train
1496,train
1497,train
1498,train
1499,train
1500,train
1501,train
1502,train
1503,train
1504,train
1505,val
1506,train
1507,test
1508,train
1509,train
1510,test
1511,train
1512,train
1513,test
1514,test
1515,train
1516,train
1517,val
1518,train
1519,train
1520,train
1521,test
1522,train
1523,train
1524,test
1525,train
1526,val
1527,train
1528,val
1529,train
1530,train
1531,train
1532,train
1533,train
1534,train
1535,train
1536,train
1537,test
1538,train
1539,val
1540,train
1541,val
1542,train
1543,test
1544,train
1545,train
1546,train
1547,train
1548,train
1549,train
1550,val
1551,test
1552,train
1553,train
1554,train
1555,train
1556,train
1557,test
1558,test
1559,train
1560,val
1561,train
1562,val
1563,train
1564,train
1565,train
1566,train
1567,train
1568,train
1569,train
1570,train
1571,train
1572,train
1573,train
1574,train
1575,val
1576,train
1577,train
1578,train
1579,train
1580,train
1581,train
1582,train
1583,train
1584,train
1585,val
1586,train
1587,train
1588,train
1589,train
1590,train
1591,train
1592,train
1593,test
1594,test
1595,train
1596,train
1597,train
1598,train
1599,train
1600,train
1601,val
1602,test
1603,train
1604,train
1605,train
1606,train
1607,train
1608,train
1609,train
1610,train
1611,train
1612,train
1613,train
1614,val
1615,train
1616,train
1617,train
1618,train
1619,train
1620,train
1621,train
1622,train
1623,train
1624,train
1625,train
1626,train
1627,val
1628,train
1629,train
1630,train
1631,val
1632,train
1633,train
1634,val
1635,train
1636,train
1637,train
1638,train
1639,test
1640,train
1641,val
1642,train
1643,train
1644,train
1645,train
1646,val
1647,test
1648,train
1649,test
1650,train
1651,train
1652,train
1653,train
1654,train
1655,train
1656,test
1657,train
1658,train
1659,train
1660,train
1661,train
1662,test
1663,train
1664,train
1665,train
1666,train
1667,train
1668,train
1669,test
1670,train
1671,train
1672,train
1673,train
1674,train
1675,test
1676,train
1677,train
1678,train
1679,val
1680,train
1681,train
1682,val
1683,train
1684,test
1685,train
1686,val
1687,val
1688,train
1689,train
1690,train
1691,train
1692,train
1693,train
1694,train
1695,val
1696,train
1697,train
1698,train
1699,train
1700,train
1701,train
1702,train
1703,train
1704,test
1705,val
1706,train
1707,train
1708,train
1709,val
1710,train
1711,train
1712,train
1713,train
1714,train
1715,train
1716,val
1717,train
1718,val
1719,train
1720,train
1721,train
1722,train
1723,train
1724,train
1725,train
1726,train
1727,train
1728,train
1729,train
1730,val
1731,test
1732,train
1733,train
1734,test
1735,val
1736,train
1737,train
1738,train
1739,train
1740,train
1741,train
1742,train
1743,train
1744,train
1745,train
1746,train
1747,train
1748,train
1749,train
1750,train
1751,train
1752,val
1753,train
1754,train
1755,test
1756,train
1757,train
1758,train
1759,test
1760,test
1761,train
1762,train
1763,val
1764,test
1765,train
1766,train
1767,train
1768,train
1769,train
1770,train
1771,test
1772,train
1773,train
1774,train
1775,train
1776,val
1777,train
1778,train
1779,train
1780,train
1781,train
1782,val
1783,train
1784,train
1785,train
1786,train
1787,val
1788,train
1789,test
1790,train
1791,train
1792,test
1793,train
1794,test
1795,test
1796,train
1797,train
1798,train
1799,train
1800,train
1801,train
1802,val
1803,val
1804,train
1805,train
1806,train
1807,train
1808,val
1809,train
1810,train
1811,train
1812,train
1813,train
1814,train
1815,train
1816,val
1817,train
1818,train
1819,train
1820,train
1821,val
1822,train
1823,train
1824,train
1825,train
1826,val
1827,train
1828,train
1829,train
1830,val
1831,train
1832,train
1833,train
1834,train
1835,val
1836,val
1837,train
1838,train
1839,train
1840,train
1841,train
1842,train
1843,train
1844,train
1845,train
1846,train
1847,test
1848,train
1849,train
1850,train
1851,train
1852,train
1853,train
1854,train
1855,train
1856,train
1857,val
1858,val
1859,train
1860,train
1861,val
1862,val
1863,train
1864,train
1865,train
1866,train
1867,train
1868,train
1869,train
1870,val
1871,test
1872,train
1873,test
1874,val
1875,train
1876,val
1877,train
1878,train
1879,train
1880,train
1881,train
1882,train
1883,train
1884,train
1885,val
1886,train
1887,train
1888,test
1889,train
1890,train
1891,test
1892,train
1893,train
1894,train
1895,train
1896,train
1897,test
1898,train
1899,val
1900,train
1901,train
1902,test
1903,train
1904,val
1905,train
1906,train
1907,train
1908,train
1909,train
1910,val
1911,val
1912,train
1913,train
1914,train
1915,train
1916,train
1917,train
1918,train
1919,val
1920,train
1921,val
1922,test
1923,train
1924,val
1925,val
1926,train
1927,train
1928,val
1929,train
1930,train
1931,val
1932,train
1933,train
1934,train
1935,val
1936,train
1937,val
1938,train
1939,train
1940,train
1941,train
1942,train
1943,train
1944,val
1945,train
1946,val
1947,train
1948,val
1949,train
1950,val
1951,val
1952,train
1953,train
1954,train
1955,train
1956,train
1957,train
1958,val
1959,train
1960,val
1961,train
1962,train
1963,train
1964,train
1965,val
1966,val
1967,train
1968,test
1969,train
1970,train
1971,train
1972,train
1973,train
1974,train
1975,train
1976,val
1977,val
1978,val
1979,train
1980,train
1981,train
1982,train
1983,train
1984,train
1985,val
1986,train
1987,train
1988,train
1989,train
1990,train
1991,train
1992,val
1993,train
1994,test
1995,train
1996,test
1997,train
1998,train
1999,train
2000,val
2001,train
2002,train
2003,train
2004,test
2005,train
2006,train
2007,train
2008,train
2009,test
2010,test
2011,test
2012,train
2013,train
2014,train
2015,train
2016,train
2017,train
2018,train
2019,train
2020,train
2021,val
2022,train
2023,test
2024,train
2025,train
2026,train
2027,val
2028,train
2029,train
2030,train
2031,train
2032,train
2033,train
2034,train
2035,train
2036,train
2037,val
2038,train
2039,train
2040,test
2041,train
2042,train
2043,val
2044,train
2045,train
2046,test
2047,train
2048,train
2049,train
2050,test
2051,train
2052,val
2053,train
2054,train
2055,train
2056,test
2057,train
2058,train
2059,train
2060,train
2061,train
2062,train
2063,train
2064,train
2065,val
2066,train
2067,train
2068,train
2069,train
2070,train
2071,train
2072,test
2073,train
2074,val
2075,train
2076,train
2077,train
2078,train
2079,train
2080,test
2081,train
2082,train
2083,train
2084,train
2085,train
2086,train
2087,train
2088,train
2089,train
2090,train
2091,train
2092,train
2093,train
2094,train
2095,train
2096,train
2097,train
2098,train
2099,train
2100,train
2101,train
2102,train
2103,val
2104,train
2105,val
2106,train
2107,train
2108,test
2109,train
2110,val
2111,train
2112,train
2113,train
2114,train
2115,train
2116,train
2117,train
2118,train
2119,train
2120,train
2121,train
2122,val
2123,train
2124,train
2125,train
2126,train
2127,train
2128,train
2129,train
2130,val
2131,train
2132,train
2133,train
2134,train
2135,train
2136,train
2137,train
2138,train
2139,train
2140,test
2141,train
2142,train
2143,train
2144,train
2145,train
2146,train
2147,train
2148,train
2149,train
2150,train
2151,train
2152,train
2153,train
2154,train
2155,train
2156,train
2157,train
2158,train
2159,test
2160,train
2161,test
2162,train
2163,train
2164,train
2165,val
2166,train
2167,train
2168,train
2169,test
2170,val
2171,val
2172,val
2173,train
2174,test
2175,train
2176,train
2177,train
2178,train
2179,train
2180,train
2181,train
2182,train
2183,train
2184,train
2185,test
2186,train
2187,train
2188,train
2189,train
2190,train
2191,test
2192,val
2193,val
2194,train
2195,train
2196,train
2197,train
2198,train
2199,train
2200,val
2201,test
2202,train
2203,train
2204,train
2205,train
2206,train
2207,train
2208,train
2209,train
2210,train
2211,train
2212,val
2213,test
2214,train
2215,train
2216,test
2217,train
2218,train
2219,train
2220,train
2221,train
2222,val
2223,val
2224,val
2225,val
2226,train
2227,test
2228,train
2229,train
2230,train
2231,train
2232,train
2233,train
2234,train
2235,train
2236,train
2237,train
2238,train
2239,val
2240,test
2241,test
2242,train
2243,train
2244,train
2245,train
2246,train
2247,train
2248,val
2249,train
2250,train
2251,train
2252,train
2253,train
2254,train
2255,test
2256,train
2257,train
2258,train
2259,train
2260,train
2261,train
2262,val
2263,train
2264,train
2265,train
2266,train
2267,val
2268,val
2269,train
2270,test
2271,train
2272,train
2273,train
2274,train
2275,val
2276,train
2277,train
2278,val
2279,train
2280,train
2281,train
2282,train
2283,train
2284,train
2285,train
2286,train
2287,train
2288,train
2289,test
2290,train
2291,train
2292,val
2293,val
2294,train
2295,train
2296,train
2297,train
2298,train
2299,train
2300,train
2301,test
2302,val
2303,train
2304,train
2305,train
2306,train
2307,train
2308,train
2309,train
2310,train
2311,train
2312,train
2313,train
2314,train
2315,train
2316,train
2317,train
2318,train
2319,train
2320,train
2321,train
2322,train
2323,train
2324,train
2325,train
2326,train
2327,train
2328,train
2329,val
2330,train
2331,train
2332,train
2333,train
2334,train
2335,train
2336,train
2337,train
2338,test
2339,train
2340,train
2341,test
2342,train
2343,train
2344,train
2345,train
2346,train
2347,train
2348,train
2349,train
2350,train
2351,train
2352,train
2353,train
2354,train
2355,train
2356,train
2357,train
2358,train
2359,test
2360,test
2361,train
2362,train
2363,train
2364,train
2365,val
2366,train
2367,train
2368,train
2369,train
2370,train
2371,train
2372,val
2373,train
2374,train
2375,train
2376,train
2377,train
2378,test
2379,val
2380,train
2381,train
2382,train
2383,train
2384,train
2385,val
2386,train
2387,val
2388,test
2389,train
2390,train
2391,train
2392,val
2393,val
2394,train
2395,test
2396,train
2397,test
2398,train
2399,train
2400,train
2401,train
2402,val
2403,train
2404,train
2405,train
2406,train
2407,train
2408,val
2409,train
2410,val
2411,train
2412,test
2413,train
2414,test
2415,train
2416,train
2417,train
2418,train
2419,train
2420,train
2421,val
2422,train
2423,train
2424,train
2425,test
2426,train
2427,train
2428,test
2429,train
2430,train
2431,train
2432,train
2433,train
2434,train
2435,val
2436,train
2437,train
2438,train
2439,train
2440,train
2441,train
2442,train
2443,train
2444,train
2445,train
2446,test
2447,val
2448,train
2449,val
2450,train
2451,train
2452,val
2453,train
2454,train
2455,train
2456,train
2457,train
2458,train
2459,val
2460,train
2461,train
2462,val
2463,train
2464,train
2465,train
2466,val
2467,test
2468,train
2469,train
2470,train
2471,train
2472,val
2473,train
2474,train
2475,train
2476,train
2477,train
2478,test
2479,train
2480,test
2481,train
2482,train
2483,test
2484,train
2485,train
2486,train
2487,train
2488,train
2489,val
2490,test
2491,train
2492,train
2493,train
2494,train
2495,test
2496,train
2497,train
2498,train
2499,train
2500,train
2501,train
2502,train
2503,train
2504,train
2505,train
2506,train
2507,test
2508,train
2509,train
2510,train
2511,train
2512,test
2513,val
2514,train
2515,train
2516,train
2517,train
2518,train
2519,train
2520,train
2521,test
2522,train
2523,test
2524,train
2525,train
2526,train
2527,val
2528,test
2529,train
2530,train
2531,train
2532,train
2533,test
2534,train
2535,train
2536,train
2537,train
2538,train
2539,train
2540,train
2541,test
2542,train
2543,test
2544,train
2545,train
2546,train
2547,train
2548,train
2549,train
2550,train
2551,test
2552,train
2553,val
2554,train
2555,train
2556,train
2557,test
2558,train
2559,train
2560,train
2561,train
2562,train
2563,test
2564,train
2565,train
2566,test
2567,test
2568,train
2569,train
2570,train
2571,train
2572,train
2573,train
2574,test
2575,val
2576,train
2577,train
2578,test
2579,train
2580,train
2581,train
2582,train
2583,train
2584,val
2585,train
2586,train
2587,test
2588,val
2589,train
2590,train
2591,train
2592,train
2593,train
2594,train
2595,train
2596,train
2597,train
2598,train
2599,test
2600,train
2601,train
2602,train
2603,train
2604,train
2605,train
2606,train
2607,train
2608,val
2609,train
2610,test
2611,train
2612,train
2613,train
2614,train
2615,train
2616,train
2617,train
2618,val
2619,train
2620,test
2621,test
2622,test
2623,val
2624,test
2625,test
2626,val
2627,train
2628,train
2629,train
2630,train
2631,train
2632,train
2633,train
2634,train
2635,val
2636,train
2637,test
2638,train
2639,train
2640,test
2641,train
2642,train
2643,val
2644,train
2645,train
2646,train
2647,train
2648,train
2649,train
2650,train
2651,val
2652,train
2653,train
2654,test
2655,train
2656,train
2657,test
2658,train
2659,train
2660,train
2661,train
2662,train
2663,train
2664,train
2665,train
2666,test
2667,train
2668,train
2669,train
2670,val
2671,train
2672,train
2673,train
2674,train
2675,train
2676,train
2677,train
2678,train
2679,train
2680,train
2681,train
2682,train
2683,train
2684,test
2685,train
2686,train
2687,train
2688,train
2689,train
2690,train
2691,train
2692,train
2693,train
2694,train
2695,train
2696,train
2697,train
2698,train
2699,train
2700,train
2701,train
2702,train
2703,train
2704,train
2705,train
2706,train
2707,train
2708,train
2709,test
2710,train
2711,train
2712,val
2713,train
2714,train
2715,train
2716,train
2717,train
2718,train
2719,train
2720,train
2721,test
2722,train
2723,train
2724,train
2725,train
2726,train
2727,train
2728,train
2729,val
2730,train
2731,train
2732,train
2733,train
2734,train
2735,train
2736,train
2737,train
2738,train
2739,train
2740,train
2741,test
2742,train
2743,train
2744,train
2745,val
2746,train
2747,test
2748,train
2749,train
2750,train
2751,test
2752,train
2753,train
2754,train
2755,train
2756,train
2757,val
2758,train
2759,train
2760,train
2761,train
2762,train
2763,train
2764,train
2765,train
2766,test
2767,train
2768,test
2769,train
2770,train
2771,train
2772,train
2773,train
2774,train
2775,train
2776,train
2777,val
2778,test
2779,train
2780,train
2781,train
2782,train
2783,train
2784,val
2785,train
2786,train
2787,train
2788,train
2789,train
2790,train
2791,train
2792,train
2793,val
2794,train
2795,test
2796,train
2797,train
2798,train
2799,train
2800,test
2801,train
2802,train
2803,train
2804,train
2805,train
2806,train
2807,train
2808,train
2809,train
2810,test
2811,train
2812,train
2813,train
2814,train
2815,train
2816,train
2817,val
2818,train
2819,test
2820,train
2821,train
2822,train
2823,train
2824,train
2825,train
2826,train
2827,train
2828,train
2829,train
2830,val
2831,train
2832,train
2833,train
2834,train
2835,train
2836,val
2837,train
2838,test
2839,train
2840,train
2841,train
2842,train
2843,test
2844,val
2845,train
2846,train
2847,train
2848,train
2849,train
2850,train
2851,train
2852,train
2853,train
2854,test
2855,train
2856,test
2857,train
2858,train
2859,train
2860,val
2861,train
2862,train
2863,test
2864,train
2865,train
2866,val
2867,train
2868,train
2869,train
2870,train
2871,test
2872,train
2873,train
2874,train
2875,train
2876,train
2877,train
2878,test
2879,train
2880,test
2881,train
2882,train
2883,train
2884,test
2885,train
2886,train
2887,val
2888,val
2889,train
2890,train
2891,train
2892,train
2893,train
2894,test
2895,train
2896,train
2897,train
2898,train
2899,train
2900,val
2901,train
2902,train
2903,train
2904,train
2905,train
2906,train
2907,train
2908,train
2909,train
2910,train
2911,train
2912,train
2913,train
2914,train
2915,train
2916,train
2917,test
2918,train
2919,train
2920,val
2921,train
2922,train
2923,train
2924,train
2925,train
2926,train
2927,train
2928,train
2929,train
2930,train
2931,train
2932,train
2933,train
2934,val
2935,val
2936,test
2937,test
2938,train
2939,train
2940,train
2941,train
2942,train
2943,train
2944,test
2945,test
2946,train
2947,test
2948,train
2949,train
2950,train
2951,train
2952,train
2953,train
2954,train
2955,train
2956,val
2957,train
2958,train
2959,train
2960,train
2961,train
2962,train
2963,train
2964,train
2965,train
2966,train
2967,train
2968,train
2969,test
2970,train
2971,train
2972,train
2973,train
2974,train
2975,train
2976,train
2977,train
2978,train
2979,train
2980,train
2981,train
2982,train
2983,train
2984,train
2985,train
2986,train
2987,train
2988,train
2989,test
2990,train
2991,val
2992,train
2993,val
2994,val
2995,train
2996,train
2997,train
